id,fecha,intensidad,ocupacion,carga,hora
3533,2021-10-01 02:30:00,124,0.0,4,2
3533,2021-10-01 02:45:00,180,0.0,6,2
3517,2021-10-01 02:45:00,0,0.0,0,2
3644,2021-10-01 02:45:00,82,1.0,9,2
4080,2021-10-01 02:45:00,77,1.0,3,2
3644,2021-10-01 03:00:00,119,0.0,8,3
3517,2021-10-01 03:00:00,5,4.0,4,3
3533,2021-10-01 03:00:00,100,0.0,3,3
4080,2021-10-01 03:00:00,87,2.0,4,3
3644,2021-10-01 03:15:00,58,0.0,6,3
3517,2021-10-01 03:15:00,5,1.0,1,3
3533,2021-10-01 03:15:00,105,0.0,3,3
4080,2021-10-01 03:15:00,48,1.0,3,3
3517,2021-10-01 03:30:00,13,6.0,6,3
4080,2021-10-01 03:30:00,52,1.0,3,3
3644,2021-10-01 03:30:00,47,0.0,3,3
3533,2021-10-01 03:30:00,136,0.0,5,3
3533,2021-10-01 03:45:00,63,0.0,3,3
3517,2021-10-01 03:45:00,0,0.0,0,3
3644,2021-10-01 03:45:00,87,0.0,4,3
4080,2021-10-01 03:45:00,72,1.0,3,3
4080,2021-10-01 04:00:00,94,1.0,5,4
3644,2021-10-01 04:00:00,86,0.0,7,4
3517,2021-10-01 04:00:00,11,6.0,6,4
3533,2021-10-01 04:00:00,100,0.0,3,4
3533,2021-10-01 04:15:00,96,0.0,4,4
3517,2021-10-01 04:15:00,21,5.0,5,4
4080,2021-10-01 04:15:00,77,1.0,5,4
3644,2021-10-01 04:15:00,92,1.0,9,4
4080,2021-10-01 04:30:00,100,1.0,5,4
3644,2021-10-01 04:30:00,82,1.0,7,4
3517,2021-10-01 04:30:00,7,6.0,6,4
3533,2021-10-01 04:30:00,91,0.0,4,4
3517,2021-10-01 04:45:00,22,2.0,3,4
3533,2021-10-01 04:45:00,131,0.0,3,4
4080,2021-10-01 04:45:00,67,1.0,4,4
3644,2021-10-01 04:45:00,59,0.0,5,4
3533,2021-10-01 05:00:00,100,0.0,2,5
3517,2021-10-01 05:00:00,7,0.0,0,5
4080,2021-10-01 05:00:00,92,1.0,5,5
3644,2021-10-01 05:00:00,79,1.0,6,5
3533,2021-10-01 05:15:00,100,0.0,3,5
3517,2021-10-01 05:15:00,14,6.0,6,5
4080,2021-10-01 05:15:00,163,3.0,7,5
3644,2021-10-01 05:15:00,62,0.0,6,5
3644,2021-10-01 05:30:00,84,0.0,5,5
3517,2021-10-01 05:30:00,43,9.0,10,5
4080,2021-10-01 05:30:00,115,1.0,5,5
3533,2021-10-01 05:30:00,184,0.0,6,5
3644,2021-10-01 05:45:00,109,2.0,11,5
3517,2021-10-01 05:45:00,56,16.0,19,5
3533,2021-10-01 05:45:00,272,1.0,8,5
4080,2021-10-01 05:45:00,149,2.0,6,5
4080,2021-10-01 06:00:00,224,3.0,10,6
3644,2021-10-01 06:00:00,125,0.0,9,6
3517,2021-10-01 06:00:00,50,21.0,23,6
3533,2021-10-01 06:00:00,288,0.0,8,6
4080,2021-10-01 06:15:00,236,3.0,12,6
3533,2021-10-01 06:15:00,501,1.0,15,6
3517,2021-10-01 06:15:00,101,25.0,28,6
3644,2021-10-01 06:15:00,159,2.0,13,6
3517,2021-10-01 06:30:00,117,27.0,31,6
3644,2021-10-01 06:30:00,232,2.0,17,6
4080,2021-10-01 06:30:00,292,4.0,11,6
3533,2021-10-01 06:30:00,732,1.0,22,6
3644,2021-10-01 06:45:00,296,2.0,24,6
4080,2021-10-01 06:45:00,500,6.0,21,6
3517,2021-10-01 06:45:00,93,22.0,26,6
3533,2021-10-01 06:45:00,1060,2.0,31,6
3533,2021-10-01 07:00:00,1284,2.0,39,7
4080,2021-10-01 07:00:00,620,7.0,27,7
3644,2021-10-01 07:00:00,393,5.0,34,7
3517,2021-10-01 07:00:00,90,13.0,17,7
3533,2021-10-01 07:15:00,1517,2.0,45,7
4080,2021-10-01 07:15:00,716,16.0,36,7
3644,2021-10-01 07:15:00,443,6.0,37,7
3517,2021-10-01 07:15:00,109,19.0,25,7
3517,2021-10-01 07:30:00,160,19.0,25,7
4080,2021-10-01 07:30:00,732,59.0,69,7
3644,2021-10-01 07:30:00,389,5.0,36,7
3533,2021-10-01 07:30:00,1964,3.0,58,7
3644,2021-10-01 07:45:00,456,5.0,39,7
4080,2021-10-01 07:45:00,623,82.0,86,7
3517,2021-10-01 07:45:00,163,24.0,30,7
3533,2021-10-01 07:45:00,2400,5.0,71,7
3533,2021-10-01 08:00:00,2328,5.0,69,8
3644,2021-10-01 08:00:00,493,7.0,44,8
4080,2021-10-01 08:00:00,680,54.0,64,8
3517,2021-10-01 08:00:00,176,28.0,34,8
3644,2021-10-01 08:15:00,485,6.0,42,8
4080,2021-10-01 08:15:00,635,13.0,31,8
3533,2021-10-01 08:15:00,2616,6.0,77,8
3517,2021-10-01 08:15:00,143,23.0,29,8
3517,2021-10-01 08:30:00,135,13.0,21,8
3644,2021-10-01 08:30:00,427,5.0,41,8
3533,2021-10-01 08:30:00,2576,5.0,75,8
4080,2021-10-01 08:30:00,704,64.0,74,8
3644,2021-10-01 08:45:00,559,8.0,47,8
4080,2021-10-01 08:45:00,644,85.0,89,8
3517,2021-10-01 08:45:00,114,18.0,22,8
3533,2021-10-01 08:45:00,2376,5.0,70,8
3517,2021-10-01 09:00:00,152,24.0,30,9
4080,2021-10-01 09:00:00,685,70.0,78,9
3644,2021-10-01 09:00:00,616,8.0,56,9
3533,2021-10-01 09:00:00,2280,6.0,67,9
3517,2021-10-01 09:15:00,159,19.0,26,9
4080,2021-10-01 09:15:00,748,22.0,42,9
3644,2021-10-01 09:15:00,519,7.0,50,9
3533,2021-10-01 09:15:00,2104,4.0,62,9
4080,2021-10-01 09:30:00,811,40.0,57,9
3644,2021-10-01 09:30:00,617,8.0,55,9
3517,2021-10-01 09:30:00,215,29.0,37,9
3533,2021-10-01 09:30:00,2172,5.0,64,9
3533,2021-10-01 09:45:00,2128,5.0,64,9
3517,2021-10-01 09:45:00,173,23.0,31,9
3644,2021-10-01 09:45:00,551,7.0,49,9
4080,2021-10-01 09:45:00,795,42.0,57,9
3533,2021-10-01 10:00:00,1784,4.0,53,10
3517,2021-10-01 10:00:00,177,21.0,29,10
3644,2021-10-01 10:00:00,489,7.0,47,10
4080,2021-10-01 10:00:00,780,35.0,53,10
4080,2021-10-01 10:15:00,668,19.0,36,10
3533,2021-10-01 10:15:00,1821,5.0,54,10
3517,2021-10-01 10:15:00,191,26.0,33,10
3644,2021-10-01 10:15:00,617,9.0,54,10
3533,2021-10-01 10:30:00,1972,4.0,59,10
3517,2021-10-01 10:30:00,158,27.0,34,10
3644,2021-10-01 10:30:00,530,7.0,51,10
4080,2021-10-01 10:30:00,696,18.0,37,10
3644,2021-10-01 10:45:00,660,8.0,57,10
4080,2021-10-01 10:45:00,609,16.0,33,10
3517,2021-10-01 10:45:00,177,32.0,40,10
3533,2021-10-01 10:45:00,1956,4.0,58,10
4080,2021-10-01 11:00:00,628,22.0,38,11
3644,2021-10-01 11:00:00,600,10.0,59,11
3533,2021-10-01 11:00:00,2060,5.0,62,11
3517,2021-10-01 11:00:00,143,24.0,32,11
3533,2021-10-01 11:15:00,1960,6.0,59,11
3517,2021-10-01 11:15:00,182,27.0,34,11
3644,2021-10-01 11:15:00,640,11.0,54,11
4080,2021-10-01 11:15:00,676,30.0,45,11
3517,2021-10-01 11:30:00,166,23.0,29,11
3533,2021-10-01 11:30:00,2095,4.0,62,11
3644,2021-10-01 11:30:00,725,14.0,67,11
4080,2021-10-01 11:30:00,653,13.0,32,11
3517,2021-10-01 11:45:00,166,29.0,37,11
3533,2021-10-01 11:45:00,2143,5.0,63,11
3644,2021-10-01 11:45:00,661,9.0,61,11
4080,2021-10-01 11:45:00,676,11.0,30,11
3517,2021-10-01 12:00:00,163,16.0,26,12
3644,2021-10-01 12:00:00,626,8.0,58,12
4080,2021-10-01 12:00:00,712,38.0,54,12
3533,2021-10-01 12:00:00,2188,5.0,65,12
3533,2021-10-01 12:15:00,2344,5.0,69,12
3517,2021-10-01 12:15:00,156,19.0,27,12
3644,2021-10-01 12:15:00,615,10.0,58,12
4080,2021-10-01 12:15:00,656,42.0,55,12
3644,2021-10-01 12:30:00,673,9.0,57,12
4080,2021-10-01 12:30:00,724,64.0,75,12
3533,2021-10-01 12:30:00,2392,6.0,70,12
3517,2021-10-01 12:30:00,134,23.0,30,12
4080,2021-10-01 12:45:00,656,24.0,38,12
3644,2021-10-01 12:45:00,684,9.0,60,12
3517,2021-10-01 12:45:00,182,26.0,35,12
3533,2021-10-01 12:45:00,2541,6.0,75,12
3533,2021-10-01 13:00:00,2640,7.0,77,13
3517,2021-10-01 13:00:00,154,20.0,27,13
3644,2021-10-01 13:00:00,760,16.0,68,13
4080,2021-10-01 13:00:00,696,25.0,42,13
4080,2021-10-01 13:15:00,692,22.0,39,13
3533,2021-10-01 13:15:00,3240,8.0,95,13
3517,2021-10-01 13:15:00,135,25.0,32,13
3644,2021-10-01 13:15:00,695,12.0,65,13
3644,2021-10-01 13:30:00,640,10.0,58,13
4080,2021-10-01 13:30:00,776,28.0,47,13
3517,2021-10-01 13:30:00,167,23.0,30,13
3533,2021-10-01 13:45:00,2560,38.0,85,13
3517,2021-10-01 13:45:00,150,22.0,29,13
3644,2021-10-01 13:45:00,761,14.0,71,13
4080,2021-10-01 13:45:00,728,17.0,35,13
4080,2021-10-01 14:00:00,768,47.0,62,14
3517,2021-10-01 14:00:00,152,25.0,32,14
3533,2021-10-01 14:00:00,2344,45.0,82,14
3644,2021-10-01 14:00:00,689,11.0,66,14
3644,2021-10-01 14:15:00,618,9.0,58,14
3517,2021-10-01 14:15:00,185,27.0,36,14
4080,2021-10-01 14:15:00,548,12.0,28,14
3533,2021-10-01 14:15:00,2340,45.0,83,14
3644,2021-10-01 14:30:00,684,9.0,58,14
4080,2021-10-01 14:30:00,585,7.0,25,14
3517,2021-10-01 14:30:00,149,20.0,26,14
3533,2021-10-01 14:30:00,2452,45.0,85,14
4080,2021-10-01 14:45:00,632,9.0,27,14
3517,2021-10-01 14:45:00,146,20.0,26,14
3644,2021-10-01 14:45:00,559,6.0,52,14
3533,2021-10-01 14:45:00,2392,45.0,83,14
3644,2021-10-01 15:00:00,543,6.0,51,15
4080,2021-10-01 15:00:00,711,18.0,37,15
3517,2021-10-01 15:00:00,121,24.0,30,15
3533,2021-10-01 15:00:00,2460,46.0,85,15
3533,2021-10-01 15:15:00,2425,46.0,84,15
4080,2021-10-01 15:15:00,676,10.0,29,15
3644,2021-10-01 15:15:00,631,6.0,54,15
3517,2021-10-01 15:15:00,136,18.0,24,15
3644,2021-10-01 15:30:00,635,11.0,59,15
3533,2021-10-01 15:30:00,2268,46.0,82,15
3517,2021-10-01 15:30:00,150,27.0,33,15
4080,2021-10-01 15:30:00,636,9.0,28,15
3517,2021-10-01 15:45:00,158,22.0,29,15
4080,2021-10-01 15:45:00,625,12.0,30,15
3533,2021-10-01 15:45:00,2288,44.0,82,15
3644,2021-10-01 15:45:00,590,8.0,56,15
3533,2021-10-01 16:00:00,2468,46.0,85,16
3644,2021-10-01 16:00:00,623,7.0,53,16
3517,2021-10-01 16:00:00,148,28.0,35,16
4080,2021-10-01 16:00:00,712,14.0,34,16
4080,2021-10-01 16:15:00,705,17.0,36,16
3517,2021-10-01 16:15:00,119,19.0,23,16
3644,2021-10-01 16:15:00,589,8.0,53,16
3533,2021-10-01 16:15:00,2308,43.0,81,16
3517,2021-10-01 16:30:00,187,21.0,29,16
4080,2021-10-01 16:30:00,665,13.0,33,16
3644,2021-10-01 16:30:00,690,10.0,61,16
3533,2021-10-01 16:30:00,2476,44.0,84,16
3533,2021-10-01 16:45:00,2525,39.0,84,16
3644,2021-10-01 16:45:00,638,8.0,58,16
4080,2021-10-01 16:45:00,628,8.0,27,16
3517,2021-10-01 16:45:00,181,19.0,28,16
3517,2021-10-01 17:00:00,129,23.0,28,17
3644,2021-10-01 17:00:00,669,9.0,63,17
4080,2021-10-01 17:00:00,660,17.0,35,17
3533,2021-10-01 17:00:00,2448,41.0,83,17
3517,2021-10-01 17:15:00,96,19.0,22,17
3644,2021-10-01 17:15:00,680,11.0,60,17
4080,2021-10-01 17:15:00,532,8.0,24,17
3533,2021-10-01 17:15:00,2452,43.0,83,17
3533,2021-10-01 17:30:00,2120,46.0,79,17
3517,2021-10-01 17:30:00,179,18.0,28,17
4080,2021-10-01 17:30:00,640,12.0,30,17
3644,2021-10-01 17:30:00,660,9.0,63,17
3533,2021-10-01 17:45:00,2656,43.0,87,17
3644,2021-10-01 17:45:00,755,11.0,65,17
3517,2021-10-01 17:45:00,179,18.0,28,17
4080,2021-10-01 17:45:00,748,37.0,53,17
3644,2021-10-01 18:00:00,676,11.0,63,18
3517,2021-10-01 18:00:00,186,29.0,37,18
3533,2021-10-01 18:00:00,2088,45.0,78,18
4080,2021-10-01 18:00:00,728,24.0,42,18
3533,2021-10-01 18:15:00,2191,45.0,80,18
3644,2021-10-01 18:15:00,725,12.0,65,18
4080,2021-10-01 18:15:00,668,31.0,48,18
3517,2021-10-01 18:15:00,187,19.0,28,18
3533,2021-10-01 18:30:00,2157,43.0,79,18
3644,2021-10-01 18:30:00,645,9.0,61,18
3517,2021-10-01 18:30:00,89,15.0,19,18
4080,2021-10-01 18:30:00,848,34.0,53,18
3644,2021-10-01 18:45:00,684,10.0,63,18
3517,2021-10-01 18:45:00,162,22.0,29,18
3533,2021-10-01 18:45:00,2324,43.0,82,18
4080,2021-10-01 18:45:00,769,27.0,46,18
3644,2021-10-01 19:00:00,660,9.0,60,19
4080,2021-10-01 19:00:00,805,67.0,78,19
3517,2021-10-01 19:00:00,169,26.0,31,19
3533,2021-10-01 19:00:00,2268,44.0,81,19
3533,2021-10-01 19:15:00,3028,11.0,89,19
3517,2021-10-01 19:15:00,159,25.0,30,19
3644,2021-10-01 19:15:00,698,11.0,65,19
4080,2021-10-01 19:15:00,640,18.0,36,19
3517,2021-10-01 19:30:00,143,22.0,29,19
3644,2021-10-01 19:30:00,670,9.0,59,19
4080,2021-10-01 19:30:00,792,28.0,48,19
3533,2021-10-01 19:30:00,3036,10.0,90,19
3644,2021-10-01 19:45:00,677,9.0,61,19
3533,2021-10-01 19:45:00,2693,7.0,79,19
3517,2021-10-01 19:45:00,159,22.0,29,19
4080,2021-10-01 19:45:00,840,59.0,71,19
3533,2021-10-01 20:00:00,2636,6.0,77,20
3517,2021-10-01 20:00:00,212,22.0,31,20
4080,2021-10-01 20:00:00,688,59.0,69,20
3644,2021-10-01 20:00:00,681,9.0,63,20
4080,2021-10-01 20:15:00,711,41.0,56,20
3533,2021-10-01 20:15:00,2828,7.0,82,20
3517,2021-10-01 20:15:00,144,20.0,27,20
3644,2021-10-01 20:15:00,614,10.0,56,20
3644,2021-10-01 20:30:00,660,15.0,59,20
4080,2021-10-01 20:30:00,715,19.0,39,20
3533,2021-10-01 20:30:00,3200,8.0,93,20
3517,2021-10-01 20:30:00,199,19.0,28,20
3533,2021-10-01 20:45:00,2740,6.0,81,20
4080,2021-10-01 20:45:00,800,78.0,85,20
3517,2021-10-01 20:45:00,200,28.0,36,20
3644,2021-10-01 20:45:00,546,12.0,55,20
3517,2021-10-01 21:00:00,191,22.0,29,21
3644,2021-10-01 21:00:00,627,10.0,56,21
3533,2021-10-01 21:00:00,2557,6.0,75,21
4080,2021-10-01 21:00:00,813,77.0,86,21
4080,2021-10-01 21:15:00,725,80.0,87,21
3533,2021-10-01 21:15:00,2601,6.0,77,21
3644,2021-10-01 21:15:00,633,9.0,56,21
3517,2021-10-01 21:15:00,145,21.0,28,21
3517,2021-10-01 21:30:00,155,19.0,25,21
3644,2021-10-01 21:30:00,558,8.0,55,21
3533,2021-10-01 21:30:00,2736,7.0,81,21
4080,2021-10-01 21:30:00,717,43.0,56,21
3533,2021-10-01 21:45:00,2095,6.0,63,21
3517,2021-10-01 21:45:00,104,19.0,25,21
4080,2021-10-01 21:45:00,613,17.0,33,21
3644,2021-10-01 21:45:00,523,9.0,49,21
3644,2021-10-01 22:00:00,527,9.0,46,22
3517,2021-10-01 22:00:00,143,30.0,37,22
4080,2021-10-01 22:00:00,639,14.0,32,22
3533,2021-10-01 22:00:00,1857,3.0,55,22
3644,2021-10-01 22:15:00,457,7.0,43,22
3517,2021-10-01 22:15:00,100,19.0,22,22
3533,2021-10-01 22:15:00,1749,3.0,52,22
4080,2021-10-01 22:15:00,573,13.0,30,22
3644,2021-10-01 22:30:00,548,7.0,46,22
3533,2021-10-01 22:30:00,1584,4.0,47,22
4080,2021-10-01 22:30:00,657,16.0,34,22
3517,2021-10-01 22:30:00,136,26.0,32,22
4080,2021-10-01 22:45:00,636,67.0,76,22
3644,2021-10-01 22:45:00,443,10.0,46,22
3533,2021-10-01 22:45:00,1141,2.0,35,22
3517,2021-10-01 22:45:00,138,31.0,35,22
3644,2021-10-01 23:00:00,424,6.0,38,23
4080,2021-10-01 23:00:00,282,3.0,12,23
3517,2021-10-01 23:00:00,101,21.0,26,23
3533,2021-10-01 23:00:00,900,1.0,28,23
3644,2021-10-01 23:15:00,390,4.0,37,23
3533,2021-10-01 23:15:00,900,2.0,26,23
3517,2021-10-01 23:15:00,115,25.0,30,23
4080,2021-10-01 23:15:00,359,6.0,16,23
3533,2021-10-01 23:30:00,999,2.0,30,23
3644,2021-10-01 23:30:00,499,7.0,43,23
4080,2021-10-01 23:30:00,408,5.0,18,23
3517,2021-10-01 23:30:00,75,18.0,21,23
4080,2021-10-01 23:45:00,340,3.0,14,23
3644,2021-10-01 23:45:00,417,6.0,38,23
3533,2021-10-01 23:45:00,949,2.0,29,23
3517,2021-10-01 23:45:00,133,21.0,27,23
3533,2021-10-02 00:00:00,908,2.0,27,0
3644,2021-10-02 00:00:00,408,5.0,37,0
4080,2021-10-02 00:00:00,268,2.0,11,0
3517,2021-10-02 00:00:00,82,19.0,23,0
3517,2021-10-02 00:15:00,52,18.0,21,0
3533,2021-10-02 00:15:00,813,2.0,25,0
3644,2021-10-02 00:15:00,333,5.0,32,0
4080,2021-10-02 00:15:00,304,3.0,13,0
3517,2021-10-02 00:30:00,58,18.0,20,0
3644,2021-10-02 00:30:00,392,5.0,33,0
3533,2021-10-02 00:30:00,820,1.0,25,0
4080,2021-10-02 00:30:00,244,3.0,11,0
3533,2021-10-02 00:45:00,716,1.0,23,0
3644,2021-10-02 00:45:00,373,6.0,37,0
4080,2021-10-02 00:45:00,244,2.0,9,0
3517,2021-10-02 00:45:00,89,17.0,21,0
3533,2021-10-02 01:00:00,669,2.0,21,1
3644,2021-10-02 01:00:00,306,3.0,28,1
3517,2021-10-02 01:00:00,66,15.0,16,1
4080,2021-10-02 01:00:00,236,3.0,10,1
3644,2021-10-02 01:15:00,264,2.0,25,1
4080,2021-10-02 01:15:00,231,2.0,9,1
3533,2021-10-02 01:15:00,572,1.0,18,1
3517,2021-10-02 01:15:00,42,14.0,16,1
4080,2021-10-02 01:30:00,271,3.0,12,1
3533,2021-10-02 01:30:00,532,1.0,15,1
3644,2021-10-02 01:30:00,296,2.0,23,1
3517,2021-10-02 01:30:00,35,18.0,19,1
4080,2021-10-02 01:45:00,193,2.0,8,1
3644,2021-10-02 01:45:00,310,3.0,27,1
3533,2021-10-02 01:45:00,432,1.0,13,1
3517,2021-10-02 01:45:00,56,11.0,14,1
3517,2021-10-02 02:00:00,50,20.0,22,2
4080,2021-10-02 02:00:00,189,2.0,8,2
3644,2021-10-02 02:00:00,220,3.0,24,2
3533,2021-10-02 02:00:00,436,1.0,13,2
3533,2021-10-02 02:15:00,304,1.0,9,2
4080,2021-10-02 02:15:00,137,1.0,6,2
3644,2021-10-02 02:15:00,218,1.0,16,2
3517,2021-10-02 02:15:00,28,7.0,8,2
3517,2021-10-02 02:30:00,41,16.0,17,2
4080,2021-10-02 02:30:00,140,2.0,7,2
3644,2021-10-02 02:30:00,231,2.0,21,2
3533,2021-10-02 02:30:00,300,0.0,8,2
3517,2021-10-02 02:45:00,41,11.0,14,2
3533,2021-10-02 02:45:00,280,0.0,8,2
4080,2021-10-02 02:45:00,120,1.0,5,2
3644,2021-10-02 02:45:00,226,3.0,21,2
3644,2021-10-02 03:00:00,167,1.0,16,3
4080,2021-10-02 03:00:00,125,2.0,6,3
3517,2021-10-02 03:00:00,23,9.0,10,3
3533,2021-10-02 03:00:00,220,0.0,7,3
4080,2021-10-02 03:15:00,157,1.0,6,3
3533,2021-10-02 03:15:00,216,0.0,6,3
3644,2021-10-02 03:15:00,165,0.0,13,3
3517,2021-10-02 03:15:00,31,14.0,14,3
3644,2021-10-02 03:30:00,158,1.0,15,3
3533,2021-10-02 03:30:00,177,0.0,5,3
3517,2021-10-02 03:30:00,31,9.0,11,3
4080,2021-10-02 03:30:00,143,2.0,7,3
3533,2021-10-02 03:45:00,172,0.0,6,3
3517,2021-10-02 03:45:00,10,2.0,2,3
4080,2021-10-02 03:45:00,69,0.0,3,3
3644,2021-10-02 03:45:00,158,2.0,14,3
3533,2021-10-02 04:00:00,212,0.0,6,4
3517,2021-10-02 04:00:00,24,11.0,12,4
4080,2021-10-02 04:00:00,102,1.0,5,4
3644,2021-10-02 04:00:00,162,2.0,16,4
3517,2021-10-02 04:15:00,27,11.0,13,4
4080,2021-10-02 04:15:00,90,1.0,5,4
3533,2021-10-02 04:15:00,156,0.0,5,4
3644,2021-10-02 04:15:00,144,1.0,13,4
3533,2021-10-02 04:30:00,216,0.0,5,4
4080,2021-10-02 04:30:00,115,1.0,5,4
3644,2021-10-02 04:30:00,137,1.0,13,4
3517,2021-10-02 04:30:00,18,5.0,5,4
3533,2021-10-02 04:45:00,161,0.0,5,4
3644,2021-10-02 04:45:00,102,0.0,9,4
3517,2021-10-02 04:45:00,16,8.0,10,4
4080,2021-10-02 04:45:00,150,3.0,6,4
3533,2021-10-02 05:00:00,201,0.0,7,5
3644,2021-10-02 05:00:00,100,1.0,9,5
4080,2021-10-02 05:00:00,95,1.0,4,5
3517,2021-10-02 05:00:00,25,14.0,16,5
3517,2021-10-02 05:15:00,19,11.0,12,5
3644,2021-10-02 05:15:00,113,0.0,7,5
4080,2021-10-02 05:15:00,91,1.0,5,5
3533,2021-10-02 05:15:00,160,0.0,5,5
3533,2021-10-02 05:30:00,140,0.0,4,5
3517,2021-10-02 05:30:00,17,5.0,6,5
3644,2021-10-02 05:30:00,137,1.0,11,5
4080,2021-10-02 05:30:00,133,1.0,6,5
4080,2021-10-02 05:45:00,96,1.0,5,5
3533,2021-10-02 05:45:00,245,0.0,8,5
3644,2021-10-02 05:45:00,149,1.0,14,5
3517,2021-10-02 05:45:00,33,17.0,18,5
3517,2021-10-02 06:00:00,10,2.0,2,6
3533,2021-10-02 06:00:00,244,0.0,8,6
4080,2021-10-02 06:00:00,150,2.0,6,6
3644,2021-10-02 06:00:00,128,1.0,12,6
3533,2021-10-02 06:15:00,409,0.0,12,6
4080,2021-10-02 06:15:00,195,3.0,10,6
3644,2021-10-02 06:15:00,105,1.0,11,6
3517,2021-10-02 06:15:00,60,13.0,17,6
3517,2021-10-02 06:30:00,50,18.0,21,6
4080,2021-10-02 06:30:00,223,3.0,10,6
3533,2021-10-02 06:30:00,444,1.0,14,6
3644,2021-10-02 06:30:00,152,1.0,12,6
3644,2021-10-02 06:45:00,167,1.0,13,6
3533,2021-10-02 06:45:00,433,0.0,13,6
3517,2021-10-02 06:45:00,58,7.0,9,6
4080,2021-10-02 06:45:00,280,3.0,12,6
3517,2021-10-02 07:00:00,20,8.0,10,7
3533,2021-10-02 07:00:00,508,1.0,15,7
4080,2021-10-02 07:00:00,235,3.0,9,7
3644,2021-10-02 07:00:00,211,2.0,16,7
3517,2021-10-02 07:15:00,59,11.0,14,7
3533,2021-10-02 07:15:00,568,1.0,17,7
4080,2021-10-02 07:15:00,288,4.0,14,7
3644,2021-10-02 07:15:00,216,2.0,17,7
3517,2021-10-02 07:30:00,71,18.0,21,7
3644,2021-10-02 07:30:00,183,2.0,19,7
4080,2021-10-02 07:30:00,240,4.0,10,7
3533,2021-10-02 07:30:00,620,1.0,19,7
4080,2021-10-02 07:45:00,243,3.0,11,7
3517,2021-10-02 07:45:00,66,13.0,15,7
3533,2021-10-02 07:45:00,628,1.0,18,7
3644,2021-10-02 07:45:00,230,1.0,17,7
3517,2021-10-02 08:00:00,76,19.0,21,8
4080,2021-10-02 08:00:00,300,6.0,13,8
3644,2021-10-02 08:00:00,241,1.0,20,8
3533,2021-10-02 08:00:00,657,1.0,19,8
3644,2021-10-02 08:15:00,204,2.0,21,8
3517,2021-10-02 08:15:00,48,17.0,19,8
4080,2021-10-02 08:15:00,300,4.0,12,8
3533,2021-10-02 08:15:00,860,1.0,26,8
4080,2021-10-02 08:30:00,365,5.0,16,8
3644,2021-10-02 08:30:00,253,2.0,21,8
3533,2021-10-02 08:30:00,968,1.0,29,8
3517,2021-10-02 08:30:00,91,18.0,23,8
3644,2021-10-02 08:45:00,302,3.0,25,8
4080,2021-10-02 08:45:00,367,4.0,16,8
3517,2021-10-02 08:45:00,87,23.0,26,8
3533,2021-10-02 08:45:00,1037,2.0,32,8
3533,2021-10-02 09:00:00,1161,2.0,35,9
3644,2021-10-02 09:00:00,409,4.0,34,9
4080,2021-10-02 09:00:00,477,6.0,19,9
3517,2021-10-02 09:00:00,92,19.0,23,9
3533,2021-10-02 09:15:00,1268,3.0,39,9
4080,2021-10-02 09:15:00,334,4.0,15,9
3644,2021-10-02 09:15:00,396,5.0,37,9
