28;079;4;6;28079004_6_48;2018;04;19;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.7;V;000.6;V;000.5;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V
28;079;4;6;28079004_6_48;2018;04;20;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V
28;079;4;6;28079004_6_48;2018;04;21;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.5;V;000.6;V;000.7;V;000.8;V;000.9;V
28;079;4;6;28079004_6_48;2018;04;22;000.8;V;000.6;V;000.5;V;000.5;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.6;V;000.7;V
28;079;4;6;28079004_6_48;2018;04;23;000.6;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.6;V;000.6;V;000.6;V;000.5;V;000.4;V;000.4;V;000.5;V;000.4;V;000.4;V;000.3;V;000.4;V;000.3;V;000.4;V;000.4;V;000.4;V;000.5;V;000.5;V
28;079;4;6;28079004_6_48;2018;04;24;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;000.7;V;000.6;V;000.6;V;000.5;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.5;V;000.6;V;000.8;V
28;079;4;6;28079004_6_48;2018;04;25;000.6;V;000.6;V;000.5;V;000.4;V;000.4;V;000.4;V;000.4;V;000.6;V;000.9;V;000.9;V;000.6;V;000.6;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V
28;079;4;6;28079004_6_48;2018;04;26;000.3;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.5;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V
28;079;4;6;28079004_6_48;2018;04;27;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;079;4;6;28079004_6_48;2018;04;28;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V
28;079;4;6;28079004_6_48;2018;04;29;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;079;4;6;28079004_6_48;2018;04;30;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;079;4;7;28079004_7_8;2018;04;01;00001;V;00001;V;00001;V;00001;V;00001;V;00007;V;00030;V;00041;V;00035;V;00060;V;00036;V;00008;V;00004;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00003;V;00009;V;00041;V;00046;V;00018;V
28;079;4;7;28079004_7_8;2018;04;02;00009;V;00002;V;00001;V;00001;V;00001;V;00001;V;00020;V;00131;V;00103;V;00074;V;00022;V;00008;V;00004;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;03;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00001;V;00002;V;00007;V;00011;V;00005;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;04;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00006;V;00003;V;00003;V;00003;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;05;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00012;V;00046;V;00106;V;00175;V;00122;V;00059;V;00025;V;00005;V;00002;V;00002;V;00001;V;00001;V;00001;V;00002;V;00011;V;00066;V;00084;V;00052;V
28;079;4;7;28079004_7_8;2018;04;06;00029;V;00013;V;00006;V;00001;V;00002;V;00015;V;00065;V;00159;V;00182;V;00129;V;00047;V;00018;V;00017;V;00019;V;00024;V;00013;V;00013;V;00010;V;00009;V;00022;V;00035;V;00042;V;00015;V;00004;V
28;079;4;7;28079004_7_8;2018;04;07;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;08;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;09;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00003;V;00003;V;00009;N;00004;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;10;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00005;V;00004;V;00003;V;00003;V;00003;V;00004;V;00004;V;00002;V;00002;V;00002;V;00003;V;00002;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;11;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00015;V;00015;V;00005;V;00004;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;12;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00013;V;00007;V;00008;V;00011;V;00002;V;00002;V;00002;V;00001;V;00002;V;00002;V;00004;V;00005;V;00011;V;00006;V;00002;V;00003;V
28;079;4;7;28079004_7_8;2018;04;13;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00008;V;00004;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00002;V;00004;V;00001;V;00002;V;00002;V;00004;V;00002;V;00014;V
28;079;4;7;28079004_7_8;2018;04;14;00022;V;00010;V;00037;V;00055;V;00058;V;00038;V;00017;V;00036;V;00074;V;00125;V;00048;V;00011;V;00003;V;00003;V;00002;V;00001;V;00002;V;00001;V;00002;V;00002;V;00002;V;00008;V;00013;V;00007;V
28;079;4;7;28079004_7_8;2018;04;15;00001;V;00001;V;00006;V;00005;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00001;V
28;079;4;7;28079004_7_8;2018;04;16;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00011;V;00011;V;00011;V;00008;V;00006;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;17;00001;V;00001;V;00002;V;00008;V;00008;V;00009;V;00028;V;00070;V;00140;V;00208;V;00097;V;00051;V;00037;V;00015;V;00004;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00009;V;00079;V
28;079;4;7;28079004_7_8;2018;04;18;00106;V;00077;V;00039;V;00018;V;00012;V;00014;V;00043;V;00151;V;00174;V;00191;V;00097;V;00035;V;00010;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00007;V;00006;V;00003;V
28;079;4;7;28079004_7_8;2018;04;19;00001;V;00001;V;00001;V;00001;V;00002;V;00006;V;00016;V;00044;V;00107;V;00049;V;00016;V;00007;V;00004;V;00002;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;20;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00005;V;00011;V;00012;V;00005;V;00004;V;00003;V;00002;V;00003;V;00001;V;00002;V;00002;V;00002;V;00001;V;00001;V;00002;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;21;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00001;V;00005;V;00006;V;00014;V;00008;V;00001;V;00001;V;00004;V;00026;V;00044;V;00050;V;00067;V;00075;V
28;079;4;7;28079004_7_8;2018;04;22;00075;V;00035;V;00010;V;00029;V;00020;V;00023;V;00028;V;00031;V;00040;V;00016;V;00004;V;00002;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00004;V;00011;V;00024;V;00056;V
28;079;4;7;28079004_7_8;2018;04;23;00040;V;00037;V;00032;V;00015;V;00006;V;00005;V;00001;V;00070;V;00089;V;00050;V;00041;V;00009;V;00017;V;00029;V;00011;V;00005;V;00002;V;00004;V;00003;V;00002;V;00002;V;00004;V;00007;V;00012;V
28;079;4;7;28079004_7_8;2018;04;24;00011;V;00019;V;00003;V;00002;V;00001;V;00001;V;00010;V;00080;V;00135;V;00081;V;00050;V;00031;V;00021;V;00009;V;00002;V;00002;V;00001;V;00002;V;00003;V;00003;V;00002;V;00008;V;00027;V;00066;V
28;079;4;7;28079004_7_8;2018;04;25;00058;V;00046;V;00039;V;00029;V;00029;V;00019;V;00047;V;00109;V;00170;V;00155;V;00053;V;00027;V;00015;V;00012;V;00003;V;00002;V;00002;V;00001;V;00002;V;00002;V;00004;V;00002;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;26;00001;V;00005;V;00011;V;00010;V;00010;V;00018;V;00028;V;00036;V;00074;V;00046;V;00017;V;00017;V;00005;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00004;V
28;079;4;7;28079004_7_8;2018;04;27;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00006;V;00007;V;00009;V;00006;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;28;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;29;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;4;7;28079004_7_8;2018;04;30;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00004;V;00002;V
28;079;4;8;28079004_8_8;2018;04;01;00021;V;00019;V;00017;V;00024;V;00017;V;00035;V;00040;V;00036;V;00034;V;00035;V;00044;V;00044;V;00038;V;00026;V;00029;V;00022;V;00017;V;00024;V;00032;V;00046;V;00057;V;00082;V;00085;V;00077;V
28;079;4;8;28079004_8_8;2018;04;02;00067;V;00045;V;00037;V;00021;V;00019;V;00025;V;00050;V;00086;V;00092;V;00085;V;00068;V;00054;V;00046;V;00037;V;00030;V;00021;V;00019;V;00021;V;00020;V;00022;V;00026;V;00038;V;00015;V;00015;V
