_id,followers,location,screen_name,verified,long,lat
377582506,971,Mi Taxi ,taxisevillarafa,False,-5.9956932,37.3732152
23925067,1943,Madrid,SrPanda,False,-3.70509,40.40353
364263109,568,Vitoria-Gasteiz/ArroyodelaLuz,MeryWhite134,False,-3.00617695,43.3844973
2589966336,92,"Zaragoza, España",AutoescuelaARas,False,-0.88616656,41.67551904
1272208722,353,Torrevieja -  siguenos en ,SpeedMoney50,False,-0.67537,37.9763
299264539,147,"Santa Cruz de Tenerife, España",cocinadedolores,False,-16.50680045,28.41380848
247935519,1175,santander,Nachocuberofoto,False,-3.8044000000000002,43.4639
784330613008371712,20,"Barcelona, España",xavibcn1978,False,2.14047,41.38379
1405633586,279,"Valencia, España",Sempere_Joyas,False,-0.3857135,39.46206765
96663968,1394,"Budapest, Hungría",GGabrielaH,False,-3.70915,40.41911
309906369,4015,Zaragoza,vendeloamazing,False,-0.8876200000000001,41.63894
913311027407802368,44,"Madrid, España",Xoroto82,False,-3.5551,40.4232
115355950,112,Madrid,Cibeles_,False,-3.61275237,40.49509162
180333341,413,"Valencia, España",_albertt_,False,-3.69657487,40.41638978
733633769811415040,6,"Laguna de Duero, España",mimiluga,False,-4.72514,41.58125
17729665,168,SPAIN,geniales,False,-4.91131872,41.30722926
1052214504,39,"Málaga, España",Svitbytka,False,-4.63740706,36.54395263
398043359,683,ELCHE,EAntojito,False,-0.6738200000000001,38.2782402
1307297940,170,,gabivicentegome,False,-3.70532,40.45716
2438345598,118,C/ Santa Engracia nº173 Madrid,mchamberi,False,-3.70353,40.4455699
1974659378,2198,Barcelona,sr_boca,False,2.15353,41.39435
2237432778,196,,librada_moreno,False,-4.63656,36.59744
1148908074,556,"Madrid, Comunidad de Madrid",GonzaloGD_15,False,0.04558704,38.64365309
153037939,482,"Badalona, España",saul1701,False,1.43658,38.90949
182474069,170,"Valencia, España",resmediterraneo,False,-0.34898127,39.47383081
745651197286162432,203,"Carmona, España",Santa_MartaSL,False,-5.6468533,37.4819022
305747964,322,LA CORUÑA,AmparoRaposo,False,-8.25559,43.35114
253156864,95,España,juampi_arroyo,False,-5.9956932,37.3732152
1140249032335470592,36,,Camilo20013011,False,-5.9956932,37.3732152
1215630649,137,Almeria,araceli201214,False,-4.8855,36.509
3396834797,125,Fuenlabrada,Auto_Dimas,False,-3.80279,40.28407
866245886,818,"Van Dyck 28, Salamanca",slaintesal,False,-5.65961,40.97295
466767046,1753,Málaga (Spain),salvamorenoglez,False,1.29655837,38.98056811
389444004,1015,Madrid↔️Plasencia,Inest98,False,-3.00875187,43.34802619
4762937895,651,,susana_quilez,False,-3.66926819,40.39969593
278674216,154,,javisantos69,False,-0.377,39.4648
448995886,282,,aliasPW,False,-15.435455,28.139992
273363190,2917,"Santander, España",LiciniaM,False,-3.8044000000000002,43.4639
44210076,143,Alcoi,JordiMayor,False,-0.47343,38.69746
17250153,1345,Malaga ,ezekielmontes,False,-4.4185,36.72445
92598627,1000,,Espinal_Kirsy02,False,-2.940249,42.688409
382106278,1023,"Barcelona, España",ciciar85,False,2.15833,41.39268
92629354,981,"Zaragoza, España",javinumy,False,-0.9039,41.63479
2162428685,72,de todas partes,ilunpe1,False,-2.98333,43.3
317047044,378,Malaga la bella,Parada_De_Kito,False,-4.42980766,36.7269323
1239557464460333056,42,"San Fernando, España",CadizNuevo,False,-6.19823758,36.46924648
48708627,95,El Masnou,Robert_da5_Diaz,False,2.31885,41.47892
336487395,59,Málaga,Nanaa_silva_,False,-4.4185,36.72445
4069778056,702,"Madrid, Spain",eliaonmymind,False,4.24239635,39.82045827
2813182292,63320,Valencia,jhoonpereza,False,-0.377,39.4648
797755210638704640,94,"Barcelona, España",la_verdad_eaf,False,2.14890192,41.38310268
1376335380,59,barcelona,frankasekas,False,2.20244361,41.40005417
352468789,491,España,DeniaFernandez,False,-4.42415,36.71691
2254725482,754,Cáceres,CabezarrubiaCC,False,-6.37089686,39.48626223
859891273,9,"San Adrián, España",leonoroma,False,2.2207600100000002,41.43004312
215961514,1151,#ElNorte #Slytherin ,Gurygundi,False,-3.48666,42.93232
996055734,475,Móstoles-Madrid/Orihuela Costa,LidiaMP_12,False,-3.57525,40.207
1347607514402185216,4,"Andalucía, España",PTranquilamente,False,-5.4297,37.56885
1303281232688578560,4,"Barcelona, España",BarbijoAndino,False,2.13614084,41.4031101
278039896,241,Barcelona,capitanspavento,False,2.16731653,41.37595159
1228796214067572736,80,,Fjhonny4,False,-3.6967376400000003,40.42299357
118352921,2961,"Madrid ,Spain",fvazquezmedem,False,-3.68459,40.42783
941283157,3991,España,PokeLexgnzlz,False,-5.65487,43.5405
211799482,224,taxi servicio 24 horas,BERNA_NAIZ,False,-3.49841,39.95784
193679247,274,En tu corazón ,bitxitxi,False,-1.9088249,43.3163512
104236143,70,Mislata (Valencia),Kirapollito,False,-0.377,39.4648
270010775,39,Felgosas-A Coruña ,ReinaldoReini,False,-8.2857176,43.31585514
2530468916,514,Cortes Valencianas - Torre en Conill  - Ibiza📍,trececasas,False,-0.377,39.4648
272520203,512,,12mariiiiaa,False,-1.1303,37.9861
441807579,182,PUERTOLLANO,DNCsentimigades,False,-4.11237,38.68579
1613349842,1342,MADRID,matillavm,False,-3.59132177,40.45656181
1280083332878012416,21,,DroneOdin,False,-0.377,39.4648
368215988,65,de un mundo raro,mammagallina,False,2.18607,41.40881
283023664,230,Badalona,dvicente70,False,2.13614084,41.4031101
826567122776125440,379,Málaga La Bella,carrmenmontiel,False,-4.3725,36.72
57988913,3211,Valencia,rocioggasque,False,-0.36763429999999997,39.46670449
720967051448303616,140,"Güímar, España",futbolchapastfe,False,-16.376,28.2944
238609328,172,A Coruña,Dan1980uw,False,-8.392996,43.352717
1114203034735738880,20,"Eivissa, España",mrib_as,False,1.43354416,38.9093352
156823731,15,palma de mallorca,felixjairo,False,3.20461,39.56879
184537316,408,PARAGUAY,miguelx94,False,-8.17653443,43.4960276
265334882,1779,Ribadesella,Jaimeuzarbidel,False,-5.05969604,43.46132478
309077758,5391,Albacete,JuanCar_Sevilla,False,-1.8629902,38.9811249
186256294,653,"Madrid, Comunidad de Madrid",DJFlow68,False,-3.63921561,40.43187674
1033076669920305152,78,Guadalajara,laaauu_09,False,-4.8855,36.509
111561015,2740,España y México,panzones,False,-3.69717,40.42231
401683982,1332,"Málaga, Andalucía",SergioYeyo_,False,-4.63656,36.59744
529559694,76,"Barcelona,España",Everth_25,False,2.20244361,41.40005417
625347466,5596,"Pozuelo de Alarcón, España",EVernacci,False,-3.81749758,40.42975121
773924176595943424,30,"Sestao, ar+ peluqueros",armaspeluqueros,False,-3.00748,43.30834
18629172,13664,Barcelona,_Francis_Garcia,False,2.2207600100000002,41.43004312
5155011,1173,Madrid,pedrojotapina,False,-3.69953,40.44616
711941782339194880,9,"Cáceres, España",snider_oficial,False,-6.36667,39.4833
1580184631,102,Elche.,josevcanales,False,-0.64312778,38.21970556
118045046,94,Tortosa,albithinia,False,0.52169435,40.81161883
298006190,436,"São Paulo, Brazil",GiulioPaletta,False,-18.0076,27.7558
568719488,242,,PamB_V,False,-3.68549,40.42162
313591148,474,Madrid,birras_people,False,-3.7053182,40.4286728
2859698602,253,"C/ Méndez Núñez 17, 3 Sevilla ",redqualitasRQ,False,-5.99608275,37.38921719
793586530593992704,114,"Madrid, España",tepupita,False,-3.63529709,40.40270996
444618129,1160,,enekodaquinta,False,4.24239635,39.82045827
369776147,3922,VALENCIA,espectaculosvlc,False,-0.377,39.4648
38718362,53,Burjassot,Janui,False,-1.21617,42.49398
250195098,322,"Madrid, Spain",donjorgelazaro,False,-3.71186,40.40922
719905537396228096,706,"Mijas, Spain",AlanDreezer,False,-4.67365971,36.55581127
466389412,174,,ISIS_NEUS,False,-0.466667,39.4333
769876842,172,,txon_68,False,2.15978,41.38621
1600700688,46,"Valencia, España",meritxell2001es,False,-0.377,39.4648
1412670327860174848,183,"calle villaamil 41, madrid.",AiramGrupo,False,-3.7076499,40.45942169
198823874,551,Spain,Lgomezgonzalez,False,-3.11424,43.21261
1495328876,763,"Madrid, Comunidad de Madrid",Pablocarroglez,False,-3.746949,40.322687
982279077284466688,269,Sevilla | Barcelona,FAMolQui,False,-5.97460977,37.38327227
246837853,2480,Madrid,Kutxi_Pacheco,False,-3.7004200000000003,40.44097
856250929,4222,"Donostia • Madrid • Miami, FL",JonVinambres,False,-1.9838296400000002,43.32536285
180093284,1867,"Valencia, Spain",afoone,False,-0.377,39.4648
403982798,500,España,TecnoforSur,False,-6.2963000000000005,36.5333
784765744559091712,233,"Málaga, España",Edit_Anafora,False,-4.41552,36.726
165004496,648,Lanzarote,cristiancaleri,False,-13.59138889,28.95388889
142451580,52,Madrid,murcianicaguapa,False,-8.78276507,42.26421295
54129246,338,Panama,cristy_reyes,False,-0.377,39.4648
250224039,1576,Sevilla,ppepelusev,False,-5.08333,37.5333
56845249,1326,Vigo y Ferrol (Spain),RamonSas,False,-8.23051665,43.48389539
1092596232,161,"Barcelona, joncar29 poblenou",APoblenou,False,2.20429614,41.40118083
699427479690350592,269,"Salamanca, España",elsalondelcafe,False,-5.66041961,40.96659223
295171937,1011,,NataliaaLoa,False,-3.7626632,40.3343962
87908023,4422,Andalucía,elquillodecadiz,False,-15.41947794,28.10673236
866430667,249,Portugalete,YaiCookie,False,-0.377,39.4648
1030128480388886528,231,"Yuncler, España",EFBaseYuncler,False,-4.83256,39.95851
333719153,338,"Collado Villalba, Madrid",ag_burguillo,False,4.2344100000000005,39.822092
709714971,872,"Málaga, España",MarPadilla_,False,-4.46135258,36.66617241
716728516,796,"Castelo Branco, Portugal",inesqqcoisa,False,-5.97108,37.39216
138813532,743,España ,mabracrein,False,-2.9236,43.2569
15703541,5084,"Washington, D.C.",wbdnewton,False,-3.70736,40.42138
317737896,37,,saborido1967,False,-4.42463,36.73028
614237450,459,Móstoles,yaiza1D,False,-5.75172,40.06061
1553476147,214,Madrid - Spain,MuchoFunkSpain,False,-3.45742,40.44657
1434620971340771328,4,"Galicia, España",queiroz_rozana,False,-8.99043428,42.55490148
759482844,908,Valencia/Londres,Silvia_Segura15,False,-0.377,39.4648
15870177,1642,Cádiz | Barcelona | ,LaBischita,False,-6.2746518,36.50349376
515812094,1247, Barcelona 🚲,sleepyainoa,False,2.1900054,41.421203
614642130,535,"Valencia, España",ivanbenidorm80,False,-0.377,39.4648
1231033862,426,Santander Peñalver,celiadelacueva,False,2.13614084,41.4031101
115975648,130,"Madrid, España",rikhackers,False,-0.377,39.4648
1110163417,346,,Bitxo_vs,False,-2.67343,42.84751
849681349162283008,217,"Principado de Asturias, España",sparacingfoto,False,-3.68645155,43.38838729
757471410,324,"Glasgow, Scotland",20_Tina_Torres,False,-3.71152739,40.42256044
93767964,266,"England, United Kingdom",stufelstead,False,-0.377,39.4648
1122025458,846,"A Coruña, España",acasar51,False,-8.26465,43.3228
140014447,179,Talavera de la reina,ceramicax,False,-4.83256,39.95851
184875265,2561,Mexico DF,joanbagur2,False,2.18404,41.38207
233345061,2437,Albacete,A_MtnezIniesta,False,-3.69218,40.41901
338417355,316,Barcelona,David_Albalate,False,2.16492413,41.38773776
2422475431,1160,"Madrid, Comunidad de Madrid",Mara_Guil,False,-3.69962,40.41224
471490820,69,,Josean_SR,False,-2.96204,43.14322
1723462104,103,"Torrent, Valencia",adolvale,False,-0.466667,39.4333
188440406,148,"Madrid, Comunidad de Madrid",Oskarfp,False,-3.63921561,40.43187674
84143687,1814,Madrid - Cáceres,Alpaniagu,False,-3.70326036,40.46444702
3216564855,398,Hermanos Gonzálvez Selva 33,FloresyRosasAD,False,-0.70398366,38.27097001
199844043,191,,anamariadiaz_,False,2.165274,41.389211
106841104,90,Cuidotumascota.com ,OLKI69,False,-3.5843,40.36032
943230391,64,Arteixo,chelodxastre,False,-8.40165,43.36976
1337479172441169920,1328,"Sevilla, España",CajonSevillano,False,-5.9908279,37.389712
230653968,482,Valencia,JOATOES,False,-0.377,39.4648
1370337682153439232,28,,Costurerodevero,False,-5.98165,37.3786
40046062,413,Spain,ww1942,False,-4.00196,40.57666
65769838,679,"Madrid, Spain",Fabittax,False,-3.70731584,40.45254433
54143318,2562,Nunca esperes nada de nadie.,netbookk,False,-0.33327,39.46588
234939311,139,,PaoloPolloni,False,2.15527778,41.4
1270872704,417,,MARIOJEISI9,False,-5.6531430700000005,40.9658391
1200179486517530624,6,Calle Avila nr1 ,Veronic42885901,False,-5.6540371700000005,40.97221709
230165470,930,Vinaròs,jordidecorralet,False,2.15638876,41.33149035
828728833,333,"Logroño, España",Magomino,False,-3.01397,42.32819
385629600,82,Zaragoza (a veces),herrerito_zgz,False,-0.88096619,41.65206154
1176192835260993536,222,A Coruña,alarith83,False,-8.41688364,43.37007805
2651762101,152,"C/Monte Aya, 4, Madrid, España",tiendashambhala,False,-3.62302,40.3782
36018448,166,,racsoslav,False,-3.82693,40.25408
468751912,389,"Burguillos,Sevilla(Andalucía)",_josemii99,False,-3.8044000000000002,43.4639
355432568,99,,lenaalmono,False,-5.6537500000000005,43.53798
398574176,87,Móstoles (Madrid),gilaferdez,False,-5.97108,37.39216
398579535,965,Valladolid,charlyfreire,False,-4.73567,41.64465
268337524,1236,"Madrid,España",Kamirdecoracion,False,-3.70238,40.43419
139660640,878,Tenerife ▪️África,oliveryanes,False,-17.75895227,28.64515741
904415126,274,"Edinburgh, Scotland",_27Yessenia,False,-5.97108,37.39216
1128206040389042176,7,"Santiago de Compostela, España",PatucosC,False,-8.5536785,42.869953
1071858648,1439,"Madrid, España",lorden68,False,-3.698177,40.40324
446433608,924,Villalba Sity,SandraAyuso_,False,-3.98547318,40.6448867
47160564,288,,Litca,False,-0.377,39.4648
381014235,1534,"Sevilla, España",FernandoJurado6,False,-5.97108,37.39216
490529286,431,JLAM  ∞,likeblueskies,False,-3.65667848,40.52085767
1194897217246683136,48,"Bilbao, Bizkaia",katia_lavin,False,-3.00875187,43.34802619
42862692,559,Benidorm Vs. Albacete,cactitus,False,-1.84871447,38.99741335
16476480,62,Ronda ,jmorenol,False,-5.6611709999999995,40.965184
551342725,61,,GrHarold,False,-3.78607,43.4771
3352643962,256,"Valencia, España",alexvelasco943,False,0.05,38.65
799512942,1149,"Las Palmas, Islas Canarias",BombonKarol,False,-17.98083333,27.64194444
63793213,5814,,jldelapena,False,-3.59132177,40.45656181
799990430,345,Aquí,EduMerch,False,-4.03071455,39.8574679
184760441,82,Cornellá(BCN) Spain,FrancoCalderaro,False,2.08535557,41.36337261
437925433,849,Sevilla,Ninosconamor,False,-4.7405932,37.6855268
1213216502981124096,89,,AriznetS,False,-3.676729,40.408072
786782450,4306,Vigo,rachelgama12,False,-3.7626632,40.3343962
211339315,100,"Madrid, Comunidad de Madrid",eldodi,False,-3.68186096,40.40543477
431002590,422,Happyland,ConBdeBeazus,False,2.17434991,41.43974908
135987574,88,Bilbao,joncrespo,False,-2.98333,43.3
1352062196,665,Villaverde Bajo,__vgv11,False,-3.6975,40.3501
162021279,1700,Zaragoza,Surpluszaragoza,False,-0.8997100000000001,41.65338
536517181,213,"Viviendo en diferido, Valencia",JairoPrietoAlv,False,4.1334893,39.86504485
2423754732,659,Bargas (Toledo),LsLManager,False,-4.83256,39.95851
1225745761,162,"Calle Masustegi, 5",nivel3santutxu,False,-2.91344071,43.25613103
255769985,227,"Valencia, España",SamDechastre,False,-0.377,39.4648
810969072729030656,1075,San Cristóbal de la Laguna,aleajactaband,False,-17.75895227,28.64515741
400187554,674,Grand Line.,S_De_Sergio,False,-0.37796989999999997,39.47081
557765504,1016,"Comunidad de Manoperro, Madrid",SoniaErreape,False,-3.676729,40.408072
410824713,104,Gran Canaria,IvanPtrainer,False,-15.3926509,27.8562671
204904846,521,Switzerland,MaudHala,False,2.13614084,41.4031101
3084063770,864,"Paris 165, Barcelona",pasticelia,False,2.15129,41.39229
1316862031,527,"Barcelona, Spain",pidybi,False,2.155,41.39269
406202639,1127,"Gavà, España",trecebarras1,False,2.0012,41.3039
76381627,276,Barcelona,workdee,False,2.13402409,41.37207562
474495853,509,"Villava, Navarra, España",abelenvillava,False,-1.6103,42.83117
1205270366408597504,188,Las Palmas de Gran Canaria,juanjosehdzz,False,-15.39220431,27.8579099
413031916,81,matola,JaviGoOrt,False,-0.51741,38.3926
