player_id,league,game_number,milestones,time_seconds,score
L1_P05,1,12,35,85.88822914988393,101.96509889585145
L1_P05,1,13,35,86.86854812473345,100.020350789442
L1_P05,1,14,38,75.54129292609886,114.88330039439415
L1_P05,1,15,40,72.57252903065451,116.16067770551739
L1_P05,1,16,36,61.58399181324192,109.67057537598579
L1_P05,1,17,38,76.5788275234736,111.0967967036609
L1_P05,1,18,28,75.28691307326808,89.3870157256706
L1_P05,1,19,34,60.323193129186265,102.6400905418218
L1_P05,1,20,31,56.34596395922552,108.06571291823917
L1_P06,1,1,34,64.8983092422952,108.02282009457407
L1_P06,1,2,36,72.9819907566824,108.57984270185156
L1_P06,1,3,35,65.9128362563078,112.76926733689861
L1_P06,1,4,33,68.8993482255379,104.99534680620064
L1_P06,1,5,36,72.94295235851118,110.32464575253893
L1_P06,1,6,32,77.37360168142467,101.47310651817874
L1_P06,1,7,29,62.95356599706339,96.17529233610001
L1_P06,1,8,29,80.43374648999337,96.6520998533078
L1_P06,1,9,22,76.54402593980116,85.39753687303453
L1_P06,1,10,36,86.45784778171978,112.84988300019086
L1_P06,1,11,29,76.68054462155867,92.42537124382102
L1_P06,1,12,35,70.34050090129818,107.87054774555249
L1_P06,1,13,42,82.24929121026842,123.20801578718124
L1_P06,1,14,37,67.57477702293181,118.59319237072732
L1_P06,1,15,33,71.88061049462854,100.05857005274743
L1_P06,1,16,35,62.54060681847634,115.1951799943012
L1_P06,1,17,38,60.59976834100676,118.89881887383427
L1_P06,1,18,37,72.3941353687672,110.93019362495195
L1_P06,1,19,35,97.32408854193704,99.98414723245797
L1_P06,1,20,33,68.22180911198427,101.8777715617018
L1_P07,1,1,38,78.44992085528152,112.17125894676968
L1_P07,1,2,35,77.18596336867355,101.84659212650814
L1_P07,1,3,38,51.00073289875857,121.31081036221899
L1_P07,1,4,36,72.73868589573861,107.43655712400098
L1_P07,1,5,33,63.12884865419971,103.32070044403426
L1_P07,1,6,41,66.78272430245593,124.21885622314053
L1_P07,1,7,33,63.04544472958948,108.5048551624292
L1_P07,1,8,42,71.3712443216646,124.32343765654743
L1_P07,1,9,40,64.17079710596255,124.90022509737845
L1_P07,1,10,29,65.92160190551719,96.40331087814616
L1_P07,1,11,35,60.58111323948704,109.4422813829715
L1_P07,1,12,28,78.39425255874791,96.16096310143551
L1_P07,1,13,36,76.79632277361827,109.57323957791667
L1_P07,1,14,39,73.03359762336306,116.12278929582916
L1_P07,1,15,32,59.12031867624226,103.704769905481
L1_P07,1,16,37,67.21397946914264,112.54950337738663
L1_P07,1,17,35,65.57244566882873,104.79725917170747
L1_P07,1,18,32,80.66540880201721,100.54835867579942
L1_P07,1,19,40,67.50770222142549,120.29154985293131
L1_P07,1,20,34,69.83748832031961,103.31085637781199
L1_P08,1,1,43,40.0,136.0887820264554
L1_P08,1,2,35,69.34092107827972,109.98657778604792
L1_P08,1,3,34,75.86823437539351,105.8299206146724
L1_P08,1,4,32,60.3485414858813,100.88365713969236
L1_P08,1,5,34,70.5347125730553,108.29843799175698
L1_P08,1,6,29,60.21539356686984,97.43414269825313
L1_P08,1,7,39,73.84777633629913,116.5122626393194
L1_P08,1,8,36,67.30496064354848,110.89549834812567
L1_P08,1,9,39,76.61143651195661,114.62827174901899
L1_P08,1,10,43,72.33525674837028,121.72648925561114
L1_P08,1,11,29,69.74102390315703,99.17967254296671
L1_P08,1,12,36,58.95110156339087,118.29347487002389
L1_P08,1,13,36,77.80486146793366,113.81062897978356
L1_P08,1,14,33,48.03301549289664,107.18360929662444
L1_P08,1,15,34,68.76966441735821,107.4051743204759
L1_P08,1,16,38,64.69121634816811,117.0554646891695
L1_P08,1,17,38,50.29322727929014,119.85059436549395
L1_P08,1,18,37,60.95518247427193,116.28688449639701
L1_P08,1,19,38,61.61916794524646,117.39821653890351
L1_P08,1,20,40,75.7041722741431,127.70408099954113
L1_P09,1,1,41,91.25800908684928,120.7682215463447
L1_P09,1,2,40,72.68519982024463,123.46303758599487
L1_P09,1,3,39,68.33959174527426,120.29815385226112
L1_P09,1,4,38,78.8514170219715,123.05698015839943
L1_P09,1,5,33,88.95843921085171,101.26193992143804
L1_P09,1,6,33,91.32792972370432,99.95364172476161
L1_P09,1,7,37,71.54040630046471,111.0571322717225
L1_P09,1,8,34,63.79248425150418,111.41007398032815
L1_P09,1,9,29,67.83957041901427,95.05636658064036
L1_P09,1,10,29,69.53542494785214,98.28341894842318
L1_P09,1,11,35,71.61668887963818,115.5276427012843
L1_P09,1,12,31,66.6810459274204,107.478848199052
L1_P09,1,13,34,70.78531610935936,107.35158698420784
L1_P09,1,14,31,76.74733568118495,104.74074528282812
L1_P09,1,15,34,73.09309561819978,105.81012369996286
L1_P09,1,16,35,71.31336643934618,111.2518758307952
L1_P09,1,17,35,99.56354760569556,107.99022130486959
L1_P09,1,18,31,88.55199894895378,96.13151372278394
L1_P09,1,19,35,70.62965997507328,109.73123108724313
L1_P09,1,20,36,83.5180081894665,107.55600885912605
L1_P10,1,1,42,69.67912800247069,132.2500761630144
L1_P10,1,2,32,40.0,115.27516968667018
L1_P10,1,3,43,46.28482490018602,127.01494373858256
L1_P10,1,4,43,52.72625342888928,137.13571248347904
L1_P10,1,5,36,51.83205253421441,113.96850261869322
L1_P10,1,6,38,63.04938740129589,123.09819848922743
L1_P10,1,7,34,78.35996800639494,108.37841004950177
L1_P10,1,8,40,69.87911637202848,126.62700094667689
L1_P10,1,9,39,79.67822157615512,117.2467223284656
L1_P10,1,10,35,62.18351341812735,115.60945484598983
L1_P10,1,11,40,60.7997796824314,120.37193354420052
L1_P10,1,12,43,55.109934089526746,129.65309478032398
L1_P10,1,13,41,62.68937356364958,129.07748295769093
L1_P10,1,14,36,55.98180413481985,112.40188626418912
L1_P10,1,15,37,58.994604675718776,122.80724250909424
L1_P10,1,16,44,60.794317818047176,134.5753299379664
L1_P10,1,17,32,40.8412520583084,110.13127473743049
L1_P10,1,18,40,56.32002231086781,124.47554345512793
L1_P10,1,19,31,56.99409745119094,103.01872811648177
L1_P10,1,20,44,70.01432990140067,132.44014873473517
L1_P11,1,1,28,75.01586260197259,95.118209902177
L1_P11,1,2,36,72.03967425368563,111.79631634656077
L1_P11,1,3,35,59.177047240076234,110.77768658407598
L1_P11,1,4,36,59.989892412739565,115.31148583844642
L1_P11,1,5,40,67.88863884091641,122.64411460149348
L1_P11,1,6,30,66.1909917353278,103.91341909828147
L1_P11,1,7,39,68.53214052468999,119.70428643388897
L1_P11,1,8,41,66.29006081023736,123.1636745714323
L1_P11,1,9,37,57.836775001003744,118.42840362609586
L1_P11,1,10,42,65.98731204395716,130.40592939484225
L1_P11,1,11,38,63.21378234885512,119.08496740257658
L1_P11,1,12,38,64.99051975497476,120.83960813442194
L1_P11,1,13,33,54.749690552990096,111.22133734343787
L1_P11,1,14,37,65.05950179887128,117.0773153548369
L1_P11,1,15,38,66.17521446195373,123.01560595048126
L1_P11,1,16,27,80.34290928615079,94.89676611947615
L1_P11,1,17,40,70.6256821192047,121.15950038670788
L1_P11,1,18,38,61.80947512207304,116.01407379360225
L1_P11,1,19,38,56.158915330911945,123.07692796244176
L1_P11,1,20,33,76.53267333075298,102.46472608507871
L1_P12,1,1,35,62.9763241653109,118.05133065185836
L1_P12,1,2,41,59.28192385223452,123.41673902909402
L1_P12,1,3,36,59.75092642600887,109.50467732408458
L1_P12,1,4,40,78.12627885539027,120.73923417776633
L1_P12,1,5,32,69.14758703356286,100.26456519884704
L1_P12,1,6,37,62.15182567803386,110.67444489894497
L1_P12,1,7,42,69.59137497939545,126.32667575499876
L1_P12,1,8,40,68.36292095290702,124.5638151398526
L1_P12,1,9,28,57.51206372016817,93.58849384268504
L1_P12,1,10,32,57.795443572051155,104.25995342459991
L1_P12,1,11,30,74.5109632646458,94.64748180257897
L1_P12,1,12,30,68.33577627806919,95.65148291523504
L1_P12,1,13,34,84.62123430483088,107.34305477214484
L1_P12,1,14,36,77.9948532644653,114.97801257824042
L1_P12,1,15,38,63.9000349334297,124.8675773936711
L1_P12,1,16,32,91.49544982792165,95.07618178999846
L1_P12,1,17,44,70.4686553399248,126.52191303233863
L1_P12,1,18,41,65.30927166172334,127.28245618775422
L1_P12,1,19,31,55.44469656715623,103.54374352873657
L1_P12,1,20,40,74.24041790413978,118.38622302798221
L1_P13,1,1,39,60.796779000583165,112.57545268297416
L1_P13,1,2,40,58.97252073152428,122.23052953128203
L1_P13,1,3,38,47.62189775219482,116.92702924273294
L1_P13,1,4,36,77.50809716097238,102.74945755129201
L1_P13,1,5,37,53.47510294091584,110.71690315581276
L1_P13,1,6,35,60.02602395620508,107.95478622295118
L1_P13,1,7,35,42.294291114760995,109.48710450294782
L1_P13,1,8,38,82.17636469756961,104.07479321290491
L1_P13,1,9,42,73.4135625759301,117.92366810477732
L1_P13,1,10,34,57.56680827501874,107.41968170695058
L1_P13,1,11,39,45.41003094167299,122.39932458894745
L1_P13,1,12,37,61.871708051942576,116.15333226976676
L1_P13,1,13,38,73.0417158995671,117.42789308450493
L1_P13,1,14,40,65.43277098288196,117.01617463304463
L1_P13,1,15,32,56.588944079130535,107.76419397552392
L1_P13,1,16,41,67.79373363274645,123.79479180070155
L1_P13,1,17,34,44.15260272267773,110.33848804422492
L1_P13,1,18,38,81.35286699712756,111.13463379792438
L1_P13,1,19,39,72.58338870414997,114.02849005799553
L1_P13,1,20,42,68.6779336145783,122.22247440374255
L1_P14,1,1,34,62.68290216774516,107.84571056103866
L1_P14,1,2,35,63.89877723646239,107.25295698087612
L1_P14,1,3,26,82.86551997183045,87.52330638982197
L1_P14,1,4,34,66.87550090583142,108.39991801737118
L1_P14,1,5,30,68.03151153922579,98.22533609046089
L1_P14,1,6,31,77.84882937466288,95.9209027398715
L1_P14,1,7,33,62.036289468765446,100.14262108368682
L1_P14,1,8,29,77.98639366050095,92.67038415554897
L1_P14,1,9,36,83.73423948164279,99.37087592195729
L1_P14,1,10,31,80.29465768419809,99.01614964105795
L1_P14,1,11,39,81.08373764524643,113.18979014718573
L1_P14,1,12,26,57.09963031606321,90.70496912680201
L1_P14,1,13,30,71.48331768538442,97.51770005269763
L1_P14,1,14,38,86.46700847754083,110.76691422713351
L1_P14,1,15,36,70.34515675244064,102.4975063706277
L1_P14,1,16,31,71.77140575200823,99.93364566249609
L1_P14,1,17,36,71.9707053619557,106.43012907174415
L1_P14,1,18,31,72.89866412908141,91.94023573463284
L1_P14,1,19,34,76.05911093228755,109.02686698478354
L1_P14,1,20,41,102.01996177145188,117.68658034355099
L1_P15,1,1,34,54.65287808470923,111.45981485086689
L1_P15,1,2,39,61.341431364017296,115.01268676514407
L1_P15,1,3,37,69.53233463462675,110.44827284747322
L1_P15,1,4,34,48.453052016042015,111.5483237022532
L1_P15,1,5,39,58.47561389792847,120.33614984675327
L1_P15,1,6,35,66.40063271838919,108.82986129694636
L1_P15,1,7,37,53.06896439300995,119.50209873817039
L1_P15,1,8,39,81.18662981018186,115.51687711795378
L1_P15,1,9,33,72.19489883184309,107.84547041430078
L1_P15,1,10,38,76.15597782375274,120.22149645681853
L1_P15,1,11,40,67.49593060245844,122.45952591265161
L1_P15,1,12,39,68.31301599774619,115.29931517521813
L1_P15,1,13,39,41.01517497737973,124.50264579828927
L1_P15,1,14,37,53.82986551996956,120.46454075293857
L1_P15,1,15,32,79.12739317985577,100.32505459531275
L1_P15,1,16,36,70.25585861255698,110.64089054334707
L1_P15,1,17,32,52.10062886160621,108.42667820555593
L1_P15,1,18,44,50.095512676918034,135.32774346975944
L1_P15,1,19,36,70.48579288355582,110.74702390396493
L1_P15,1,20,39,55.75845585344999,121.76057388216151
L1_P16,1,1,43,67.61888020825077,132.72824590502532
L1_P16,1,2,27,62.035763637024516,91.48478063746137
L1_P16,1,3,37,77.02146402501529,114.7663128993785
L1_P16,1,4,38,71.6996686917915,120.67132691066968
L1_P16,1,5,36,64.38626646355388,115.72358696066082
L1_P16,1,6,35,82.44316030292468,109.89351924426104
L1_P16,1,7,35,65.32754218277687,116.47438545661338
L1_P16,1,8,32,77.4422221151769,102.0367359231702
L1_P16,1,9,37,62.422474427236324,114.87112994892163
L1_P16,1,10,34,68.4945022891802,108.11705463504502
L1_P16,1,11,29,99.37915075629519,95.40019186238764
L1_P16,1,12,37,80.89164077419619,112.21753437465748
L1_P16,1,13,31,59.10613802548005,105.70617990948035
L1_P16,1,14,34,69.19254836965328,110.50888058569971
L1_P16,1,15,38,71.64417511006101,117.86608792024094
L1_P16,1,16,33,76.48474738872625,107.02071712037419
L1_P16,1,17,43,67.52523672346409,130.9207314750842
L1_P16,1,18,34,66.03058703565821,109.5465065370483
L1_P16,1,19,34,62.188964697875356,113.1059908717655
L1_P16,1,20,39,47.24834065947249,121.0278910105733
L1_P17,1,1,42,61.283758450802345,129.71300293793726
L1_P17,1,2,43,54.851684786829104,137.4235994530783
L1_P17,1,3,42,56.48857499706596,129.04790787686758
L1_P17,1,4,32,68.51042326562946,106.68801748027258
L1_P17,1,5,38,74.56542937264145,116.00603169674488
L1_P17,1,6,36,67.99298842636196,113.60789226574977
L1_P17,1,7,42,54.8957558003673,135.13437286854665
L1_P17,1,8,44,75.83305461766523,129.9138342619255
L1_P17,1,9,43,52.05531759746035,133.44737417601655
L1_P17,1,10,37,45.6070621174043,118.21789933614976
L1_P17,1,11,42,41.67175161252132,132.09530006455665
L1_P17,1,12,41,66.52664805054584,129.62359766211586
L1_P17,1,13,39,62.07399634024533,119.1529217981123
L1_P17,1,14,37,58.93921990334136,115.40523754529025
L1_P17,1,15,37,54.13379562472075,123.12502378723839
L1_P17,1,16,38,55.23446904938693,123.91877424417461
L1_P17,1,17,37,69.58399111194215,114.21712144148383
L1_P17,1,18,43,51.54632319533732,137.95887177867198
L1_P17,1,19,40,62.30380812963692,124.7022844004465
L1_P17,1,20,39,72.25981155233967,117.77045350057314
L1_P18,1,1,35,75.4811817340028,110.152001994533
L1_P18,1,2,36,59.11481522716744,113.44796614241366
L1_P18,1,3,39,78.75587215393371,113.04212438676298
L1_P18,1,4,40,74.9472944827837,111.08684215319354
L1_P18,1,5,35,57.55263456853871,106.9194964617574
L1_P18,1,6,31,86.07194514692009,97.57302695647957
L1_P18,1,7,40,76.83752717530393,121.92441429945961
L1_P18,1,8,32,62.13037017557885,107.32178707147544
L1_P18,1,9,34,66.08273355803966,104.7850961484954
L1_P18,1,10,36,75.97868554672786,111.06894916039525
L1_P18,1,11,43,71.72194277669907,124.1133174337539
L1_P18,1,12,34,68.84615891941179,103.69490768428156
L1_P18,1,13,39,71.04097482621015,118.31849364028368
L1_P18,1,14,31,75.37888630478497,95.78435614713302
L1_P18,1,15,29,68.78160444923259,93.86261314503544
L1_P18,1,16,37,81.29662208641138,103.23329966871235
L1_P18,1,17,35,50.97889133714679,114.08710946730301
L1_P18,1,18,37,78.41069881087658,110.94916627946407
L1_P18,1,19,39,66.43944171535199,117.31024372658727
L1_P18,1,20,37,74.30741811980157,108.68929129450888
L1_P19,1,1,34,67.31474571496454,104.92726891535652
L1_P19,1,2,45,73.55235405874068,135.74571165828888
L1_P19,1,3,39,49.16540312903293,121.51082546931484
L1_P19,1,4,33,63.097837255267706,109.65010221490986
L1_P19,1,5,44,49.03383537769527,139.63659206065904
L1_P19,1,6,38,56.120311400473994,117.9102146152024
L1_P19,1,7,36,52.608800864962994,114.49766493694831
L1_P19,1,8,35,61.85620861908278,111.42409340937395
L1_P19,1,9,37,73.60756576223937,110.6620711126038
L1_P19,1,10,39,51.30301185837523,125.05073644277502
L1_P19,1,11,36,60.30408136859704,108.83073679740917
L1_P19,1,12,38,52.29878076148813,121.70670664143717
L1_P19,1,13,42,66.29114662935788,124.87754302340822
L1_P19,1,14,39,66.59307694695323,121.40081325345061
L1_P19,1,15,40,58.49049524021686,122.83968323717603
L1_P19,1,16,35,60.04247849281824,114.1033147110187
L1_P19,1,17,45,65.45444882756841,130.8018202205624
L1_P19,1,18,38,58.06867446635801,115.50174276239748
L1_P19,1,19,37,57.27806519577841,118.96440658318255
L1_P19,1,20,33,55.744426744777655,110.56152216575173
L1_P20,1,1,43,71.08391724171835,131.8762014511349
L1_P20,1,2,38,57.44585909013232,117.49246713454681
L1_P20,1,3,30,61.97362278288297,99.4695679540613
L1_P20,1,4,41,53.387709491112076,125.02301349737616
L1_P20,1,5,36,69.54813765415986,112.31320606155832
L1_P20,1,6,43,53.59731708419242,134.27675028077576
L1_P20,1,7,43,55.69906484872276,124.49873915268779
L1_P20,1,8,34,81.92715736150424,103.41146686408321
L1_P20,1,9,35,76.94426037942515,113.26617038253079
L1_P20,1,10,39,62.028494079250684,122.03659864218483
L1_P20,1,11,39,52.84961585068076,123.72515831205834
L1_P20,1,12,36,48.74754358324018,112.75429805953448
L1_P20,1,13,32,55.11301043886177,104.99390087250605
L1_P20,1,14,36,72.95596665903298,112.79892729240309
L1_P20,1,15,37,68.72747828856173,114.57882174696769
L1_P20,1,16,36,65.17031785215593,112.81520619056268
L1_P20,1,17,39,69.98793751293447,114.58873455485345
L1_P20,1,18,39,60.45301307640703,119.25771920996087
L1_P20,1,19,40,46.8635061276035,123.86998396516934
L1_P20,1,20,44,49.16708170339427,141.18011211607256
L2_P01,2,1,29,112.96483231572425,86.37904373127115
L2_P01,2,2,25,96.48417866211354,79.54617354563607
L2_P01,2,3,22,118.50929363319185,72.69066316312514
L2_P01,2,4,18,150.04671083600334,55.569866094106104
L2_P01,2,5,32,104.78845390304905,93.96805859369286
L2_P01,2,6,24,107.53123000235922,76.54110763975815
L2_P01,2,7,26,122.27081640127491,82.77449459188209
L2_P01,2,8,30,114.29594814798139,86.16501977706882
L2_P01,2,9,29,110.99310121919088,85.78060322726083
L2_P01,2,10,19,102.76071738067824,59.15142472811638
L2_P01,2,11,22,109.30118327778072,68.67811568602119
L2_P01,2,12,16,102.8450102780041,60.04909742681444
L2_P01,2,13,20,107.79771325969021,71.2836849624935
L2_P01,2,14,27,113.76516905353711,78.6508324371305
L2_P01,2,15,24,100.95754618145067,83.18864426622527
L2_P01,2,16,19,123.98006762983685,59.200719957512405
L2_P01,2,17,19,114.550391939094,62.238973992026295
L2_P01,2,18,22,112.40351000075718,68.12212231055426
L2_P01,2,19,33,114.74235436939739,90.03871814139688
L2_P01,2,20,31,91.98613419835718,93.50214375319695
L2_P02,2,1,26,100.8037192753276,77.62958619575824
L2_P02,2,2,27,105.59689549504057,84.8612333830903
L2_P02,2,3,28,104.09053391927655,86.81574030721706
L2_P02,2,4,33,81.92096089070156,108.84724531832194
L2_P02,2,5,30,117.47530746706363,89.6203259079479
L2_P02,2,6,25,106.98377984146931,80.03152563735918
L2_P02,2,7,27,89.9700329495325,90.2815903118861
L2_P02,2,8,22,92.79866268713079,79.13193689140839
L2_P02,2,9,28,101.73904641332587,87.15375408819817
L2_P02,2,10,26,103.9530631871504,91.16472457354975
L2_P02,2,11,30,116.01378755291772,89.25362215611204
L2_P02,2,12,31,126.91313140600126,92.4560805018314
L2_P02,2,13,29,107.93881544611808,87.95829801803124
L2_P02,2,14,27,115.44288387946358,89.12031409538722
L2_P02,2,15,28,102.85025631524975,85.06337040114987
L2_P02,2,16,33,100.66498186236976,98.00604208672418
L2_P02,2,17,23,98.93609872841549,85.29716108330116
L2_P02,2,18,30,109.82298737990415,92.21199332970035
L2_P02,2,19,21,100.40380234367638,71.32911031655364
L2_P02,2,20,30,93.82361928333637,90.13109579334272
L2_P03,2,1,29,105.49391260353875,91.86353242334621
L2_P03,2,2,27,92.8083978406261,90.48503987610671
L2_P03,2,3,31,109.52243608835175,86.73131183054832
L2_P03,2,4,33,99.81570302063825,100.43732265646754
L2_P03,2,5,24,109.50588536087268,76.60041820839386
L2_P03,2,6,22,96.98820778410598,75.86031138808148
L2_P03,2,7,22,90.68270357637583,72.55911873044839
L2_P03,2,8,23,117.39837671131279,79.63622298500185
L2_P03,2,9,26,120.84005139316528,73.46060715838466
L2_P03,2,10,34,108.4501115718789,101.40220202514932
L2_P03,2,11,23,124.38728476484727,74.08108661320192
L2_P03,2,12,33,100.33289797893865,95.10618152890828
L2_P03,2,13,29,84.45249653833989,90.99263897286373
L2_P03,2,14,26,115.2376865464762,81.885806506192
L2_P03,2,15,30,102.94176197224404,94.44431234492082
L2_P03,2,16,25,113.6026841722276,78.00325711700786
L2_P03,2,17,22,115.13312670429602,72.79843121719018
L2_P03,2,18,25,101.92264983264668,85.6506308724051
L2_P03,2,19,31,98.9699068265288,97.34217056943599
L2_P03,2,20,27,114.40468915645613,79.67964905551943
L2_P04,2,1,30,93.08352095443976,95.1823653693942
L2_P04,2,2,23,81.0386432182948,81.41107284060432
L2_P04,2,3,22,116.10677972384882,67.70724217568376
L2_P04,2,4,25,94.84223013414301,86.28937498479115
L2_P04,2,5,31,106.13147267587037,97.83191130309861
L2_P04,2,6,22,102.81926462963085,73.29792589319825
L2_P04,2,7,22,85.89054200057453,81.24822225067506
L2_P04,2,8,32,110.04813950882766,96.60193547501747
L2_P04,2,9,23,103.62249204855064,81.16197281277353
L2_P04,2,10,20,95.50381928050145,64.38063616946089
L2_P04,2,11,20,103.3489081044577,73.80023379782949
L2_P04,2,12,20,118.10747553330157,67.62843763751059
L2_P04,2,13,25,107.54826831628111,82.57266129439054
L2_P04,2,14,20,102.83377937591156,75.32930574278896
L2_P04,2,15,21,105.8104085450641,70.45918742599775
L2_P04,2,16,24,110.05672114487771,78.36657006892675
L2_P04,2,17,30,106.95312983701952,90.03798136337846
L2_P04,2,18,37,119.54190282026615,105.97260743618526
L2_P04,2,19,32,99.12784721346323,92.73966475632585
L2_P04,2,20,26,100.46404610976572,83.67221327427809
L2_P05,2,1,25,107.6320577082979,79.60761304410653
L2_P05,2,2,23,98.3416778152428,74.78727932305499
L2_P05,2,3,24,101.80644518858384,77.50480901946493
L2_P05,2,4,30,86.571384664606,88.18194889217642
L2_P05,2,5,19,108.64749835302108,60.06680538483216
L2_P05,2,6,28,96.5170914002909,87.772029151039
L2_P05,2,7,22,100.13263982793666,69.86737561841315
L2_P05,2,8,23,100.87681622841038,70.72828105622051
L2_P05,2,9,34,84.9658391735484,105.35932000911336
L2_P05,2,10,28,97.90060941946454,82.04701346504395
L2_P05,2,11,22,111.50067521135239,72.21250389272808
L2_P05,2,12,26,102.09511115965866,77.68481139167329
L2_P05,2,13,20,98.4111946033788,61.33930082609119
L2_P05,2,14,28,109.68396608601056,82.91256697815489
L2_P05,2,15,23,130.14244049333095,69.29454284921187
L2_P05,2,16,23,107.99900747810649,70.79020848632034
L2_P05,2,17,27,77.9389631354412,83.26817621765511
L2_P05,2,18,24,84.09289125967416,80.50782448830543
L2_P05,2,19,33,89.1320614505562,95.90708705034463
