c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,label
6.80791685423015,0.8226027451623157,2.615394732486775,2.0792593234825394,5.698785438412426,6.421223701722368,2.2144695764709863,10.827387360897971,5.463598688130157,13.963866784492113,3
6.372540354178021,0.8620742463810488,1.4035520761743236,3.6750917486645633,4.199127378979577,7.731168850557427,3.7289403250887982,10.204578891401074,9.029398351259816,7.74708818637639,3
11.47534240982689,1.5210105857276592,2.813468875093786,4.890619315011257,6.253587315804184,5.444299995433454,4.1134224296512825,10.083687831535311,12.050847358216766,10.890233201953837,4
4.072269045540912,1.0752734293460608,2.914643235646314,3.025574623712735,4.964408396943577,6.96641117923575,4.40657377999225,9.214314753518746,11.19415096909474,9.499234048903721,3
7.52017898422746,1.0904904301486464,3.2088150162668194,3.463305290452366,5.3866693711226254,4.744268426223709,3.9391142670258836,9.940840751982988,6.2425263699707445,14.56991110476838,4
4.615350273370426,1.2333491344821996,1.862352928428605,4.4529550250572,3.1392301823100697,7.730253549145194,2.168323622633545,7.523182953808399,10.966902714713088,11.639631203224033,3
8.901846296441883,1.384850949887528,2.082125790352263,4.7045818481964865,6.429197110679408,5.12452358462402,3.1439268484421747,11.480348599875263,10.358755177677239,12.754271024466611,2
4.027494140821124,1.4309493264323063,2.1137150214438423,3.2974896400036107,6.421316524163343,4.638905717182121,3.027803733799682,5.072334979078546,10.49870484488617,8.594211013825934,3
2.8907924912169176,1.0825024917603838,3.177452210749444,2.22280997125506,3.7721498768084,7.041843204605565,4.202297006327843,8.37408242859239,7.976564485063293,10.857449568695213,2
3.35792389212102,1.595706784012354,1.9149781796616197,4.008214086760946,2.8404573157104793,4.45981837628682,3.4471528487665783,8.16422454938287,11.81833708524253,8.057578760164311,2
6.098309992810238,1.5629387298780375,3.187557868510962,2.0660666755553825,5.4585990655444245,4.771069791621254,4.289827503546885,6.787379427447456,5.696665490979112,10.951825774197312,1
10.154702397766378,1.5005965245186843,1.7766567233084312,4.899559546882885,3.6152940126935023,4.639661283247606,2.798855653423225,5.0648044037870585,7.248339880769894,7.240026203996305,2
6.359347831321928,0.7426467164744828,1.8003366054677867,2.7685907469375968,2.7454545971528086,8.116096994788029,4.832929587731314,7.426780857075885,7.9399308308977385,6.412745859623167,3
11.32832771567039,1.0679610286833965,2.0389153969805807,2.1864093445721395,3.293259498933365,7.933580716697219,3.041585073858418,9.509523366977565,11.224477380966535,11.418347176065964,2
7.753202206147457,1.4609248103299184,1.8975205390866496,2.341302802136112,4.81683044246639,7.799303506653064,2.8861241323929248,6.2573299212265905,9.95887259809412,10.562208854912122,2
7.243448677727502,1.641734599030162,3.2707468747664805,3.112918754076836,3.3358383887413403,3.862770831689015,3.298586611548533,7.595573101304783,9.044654792619,11.506724855673218,3
4.361767156215736,0.7897359668779165,2.4953815299476068,3.1217025904737703,5.875408586175055,5.489724385988328,2.9517350634534676,7.624309996941931,12.817031354114677,8.684981300103525,3
2.7505464317794925,0.9030130896999574,3.088018312995106,2.8192489611957745,2.722384465986087,6.65858170330689,2.3151622710870567,6.374493117899846,6.842687065937895,12.860540084957707,1
5.905299435199979,1.3651278233100215,2.354642832292223,2.7206656339563384,4.054831788738399,4.41537686807693,2.3158463591072675,5.61374588928452,6.750148990206381,9.211563350605832,1
9.516902613534672,1.3879635042966143,2.9213191273510515,4.224070292434606,4.4523867589547885,6.7078614527524545,2.805153380787343,8.675949399604683,6.300980954479872,6.663410290919211,4
9.722979798940672,1.4230610027351442,2.96857447134002,4.89795902491832,3.096198113978013,8.023997319691007,3.9533753004545154,9.544498686187593,9.374362589202015,11.366740791472555,2
10.417969758170951,1.1314739515556707,3.1171067038104354,4.58348446585725,6.411989164319587,5.541893178935945,2.415567423603245,9.0569606251189,9.466868172058803,8.24197385740337,3
3.499063180277477,1.4247529341099778,3.0673336373220033,2.076258643562962,4.015177942284158,5.132792922003756,4.904187496141287,6.377339863984908,9.535282154483504,9.11889794708104,2
3.4172420644483767,1.084184616123847,1.3662662006917814,3.510555151382208,6.0978503939997,5.363313672243536,4.5131636057946185,8.881167770587346,5.431037451454108,12.449641025344626,3
6.423462417419799,0.8782865969723154,2.2926218913364935,3.4274703359192324,4.358792391438998,4.868060862390357,3.675878979931431,8.721091675200434,12.707361172491014,8.347642511537654,2
5.599137786890445,1.074715484436711,1.5665401341961314,3.906977027210813,5.853110243986439,7.92152833074363,2.1550815978226443,9.490265449632403,11.561894871976634,6.433834683809465,1
9.108580097552284,1.5257883435775432,2.208738049533677,2.477650920508476,4.882381515286001,5.366152523465167,2.1921237844526447,6.526642777015702,6.323636754916955,7.03448487017066,4
5.410672787133832,1.6460760843473423,2.8240605200459705,3.6929606191008366,3.600448186506701,8.219296685885816,3.62270278007055,9.660809647700557,12.707240009831562,11.548989473822406,3
5.3860998775761395,0.9087610355135516,2.936986351032549,4.683222421168157,6.066835195468163,6.318997362961375,4.535803162924397,7.318852380072304,7.0942738057171155,10.980630689510136,1
7.567134640325605,1.1784818557948553,3.0880855352638408,4.537620488697182,3.001751940697904,4.538020741740501,2.9317101102529874,5.042348586333832,6.521886352852626,8.339376216826714,2
7.885854442786368,0.6775884046076996,3.0608556384155237,2.4298578566456115,4.800130888937872,6.075757928683089,2.0943668107512683,8.813050275406644,6.561963751496237,9.826749718591664,2
5.893603320751343,1.3133352739258806,2.0785231129287407,2.333490344165086,4.442958552737049,6.3502201080460186,4.0507894563378155,10.656139150151954,5.676669104872827,8.86427615881899,4
10.281182857635422,1.6408189031425497,2.940670228824538,2.909495097264149,5.502356226339071,6.02183855879975,3.423567408264388,11.499285031706929,11.698335343030758,11.958362658184805,4
10.717453586368045,1.5193046829201502,2.4173524769774333,2.876380842238378,2.7327054874049748,4.591586552626206,3.835155208383846,6.481369309205122,9.180995717177519,14.556834489577446,1
10.686358074529386,1.1950281463042387,1.4321235183994312,2.2417470399610178,4.598210810535134,3.4634900036182343,3.9962611309587075,5.108567627466629,10.111798250538316,6.766733427524445,4
5.266753259918655,1.2843834035355806,1.9794210777511183,4.058672892760033,4.332980424652902,7.518021363892813,2.640983870682506,6.7779264525804095,12.811999339662922,12.195223818331579,2
11.007806072374601,1.4657235354822653,1.6626313604288967,4.4243359012573755,6.445901476510281,6.185954957861308,2.3313604394667315,5.966431624517085,10.68617339988984,7.974731328876887,3
6.3809044415735325,0.6930987264609121,2.6613909517774235,3.9857450488826944,3.986519766837788,4.382644526305015,3.6592266874162633,7.969076743570879,9.0338340604877,12.185310519228803,3
4.642709003441894,1.609559948916199,3.0801234706596246,4.226092284878274,3.1328021466410396,5.779195642971085,4.986305304221034,8.490953913033223,7.385922032301164,12.64224412949193,3
10.731429916396872,1.3145951215848037,2.7910526465588235,3.1736801413287634,3.2459102433127045,6.791263357570472,2.367662560986603,10.94896683364418,9.568315786884849,10.946533950434764,3
5.960774211675375,0.9444918516336954,2.0384233207286355,2.5574934462132575,6.064233386358578,5.8842841348441866,4.524300443644376,11.47521055594254,11.84447268017003,9.697917481665334,2
2.7595637171147787,0.8375933266690085,1.5259794520465608,2.6204005444400145,4.8642729074635565,4.4889153008799445,4.428334128793654,4.89079341229512,5.787680096326814,10.574934487242626,3
10.503291065386646,1.0062033326601882,3.003760007146067,3.874984139636318,5.997890277454047,7.457561682355043,3.428784941505466,9.816205433425868,12.956884202732164,7.05357892643576,3
6.364372572549573,0.9988208624604527,2.7075224230610986,2.36371586783347,4.188089173830765,8.116166330221937,4.126752644632902,4.890842930134209,5.371628773176951,13.436320505187059,4
7.626524367767758,1.4112998166560295,3.126634472101936,4.188798732147214,3.449807849805514,7.193628669967602,4.4902051305429795,4.959383993192344,9.349526382178773,14.32702523715754,4
7.485015865879168,1.0611923244935428,3.110148993250187,2.385332377496705,4.063575754421369,7.79813685672773,2.5767064175971957,9.647661525175485,11.242628105204059,11.793273884610361,1
9.154574534579435,1.138897406419932,2.322934574947028,4.499605645525386,5.947295644681877,3.7553863985319422,3.5273190412119484,5.046576545493305,6.193681387291294,9.049417357854185,3
6.911222986637299,1.093262073302893,2.700179363011259,2.4125066538145647,5.349344421350951,6.491509473784648,2.5152838393646615,10.816729514259942,11.661237365180185,6.202525667097642,3
10.417248175782339,1.5630572586638039,1.7315322548302454,2.77996606686746,5.735844174740061,3.685899300640918,2.4169809377524483,7.525489345115531,8.354006601415692,14.20702713017034,4
4.964792103539613,1.1185360915070701,3.0738726674390104,2.7392287757264446,6.346749261357033,7.993312705615509,4.718178721303851,9.069548312217345,10.230008779413762,10.171289523289062,4
8.17512410633539,1.2500371379986288,2.965932536290765,2.0862567862644705,4.036905935759543,6.271559644630126,3.1777283118413435,11.028162501879462,10.440908599316709,12.842388761670158,2
11.211669341830723,1.0654414767416607,1.7510865519150194,4.813899581941305,4.5854359608017425,7.023278437806743,4.817675777364038,10.563784787415216,7.8162100719704455,6.245077522855445,2
4.124750423815934,1.0280150389194702,3.2962644761656774,2.083799226724741,2.7351195704555566,3.9311932457614702,2.40003858829752,11.478026128025135,8.280914124128644,7.884386476784525,1
3.2673703901620237,1.3356036977493047,2.6269734306969625,4.1535202806984755,5.4595028902199845,4.763972358465802,4.733768069683555,7.7033281757476715,6.2318252752179335,7.94315849684898,4
9.106025180945425,0.9844655159568692,1.8745241008588815,2.46585599946952,4.926162978894709,4.173307957843497,4.383524066901,10.930795963332951,10.512062514707177,11.750133315195832,2
3.5722981258485182,0.9725273835719249,1.6187983596389928,2.7741679407801625,5.496165398258602,5.166526472001441,4.538315911658213,6.470011683995254,5.962113425193369,12.353760379108877,2
7.016442203945576,1.5405952080454448,2.255450335776105,3.635251132573013,4.613245992248949,4.621072255576618,3.484149741398591,11.436417260426623,6.184421416653537,10.083605516293481,2
4.490714092842069,1.4939136555396244,1.7159037879248835,3.919676930292072,2.687612635061577,5.015749875400418,4.083195628564441,10.755163086820238,5.473254733993308,11.731292510975386,2
8.281291784776467,1.4406476680699947,2.452836670687189,3.0893353316830017,3.802794356716767,5.39891598378745,3.2771647895584026,5.553406327933672,9.90965420605671,9.282750633619372,3
10.475679562248999,1.5431312295624733,1.4288762577002565,4.831733726969375,3.8990942897846743,7.112940402356713,3.0336159100987548,6.682780960519824,7.365373665443589,12.939493043438558,4
5.555490023662961,0.9158319541796658,1.4719385918454506,4.589335812032637,6.274820394700861,4.649825843526547,2.445813867665449,5.630334184065141,12.266981474830942,14.31091078233727,3
5.461733387842669,0.9216477493100679,3.179183136505592,2.2700750265935565,4.171824149507913,4.203717939403897,4.363609847091828,10.204895810059424,7.759933909614155,11.365352500836314,3
9.649981738076495,1.5857072680106996,3.128371201303314,2.6180969385353423,4.653812319834719,4.55769718409453,3.450580977216119,11.514460912046571,12.27521224346346,10.973079067048554,3
3.056815816596773,0.8716507216380913,2.722232516725811,2.3241302354263818,5.049936759655264,5.020978224003409,3.9878557052744594,10.837977686235758,13.005319477930671,6.696938183263979,1
9.486964892849223,0.8299783798274261,2.789887983902331,2.921070846438571,3.844208608797711,5.2175788687358375,3.285913114291014,7.311552379306923,7.498279698089732,8.492865152253213,3
10.241613542848057,0.7660321978526714,2.4254947858533127,3.7086899963322195,5.203039854992577,8.023731190458385,2.494194704164488,10.671950747031342,11.657964215853916,6.9982705508609495,1
3.9163638720874716,0.8440874893388869,2.0137411307258297,3.6191632326100636,4.31006262312582,5.241454659524305,4.716079313112347,5.007375335805918,7.605193640213885,7.107166182892039,4
5.093210306540307,1.5898364273932146,2.3600187264095647,2.451489445089037,4.892659549462409,6.436783140877107,3.0490798098449043,9.680123225268375,12.327788244168127,11.335606805892013,3
8.121940852257385,1.2985692267166684,2.8653165095238315,3.997406877663405,5.156541540052321,5.085872776507086,3.4075210930210638,9.013321425823248,7.131267204568496,12.951548191098068,3
4.575129887487004,0.6863939545836575,3.1813211132154002,3.4045594340292484,6.615026754498697,5.435794262473009,2.6376646516670497,6.173654605848873,9.118988498824246,14.944042591497176,2
11.413640166435565,1.1331820493305074,2.2624730205331556,3.8229798495801894,3.656614103520061,6.652280614592814,2.2138524618038984,11.550153894960062,7.890078192248799,8.465203349408853,2
7.912167580177763,0.7537613142850921,1.3446104550839975,3.4709688221177784,5.813851844829578,4.8798124028232746,2.035310495691812,8.319774236800075,7.037520260311596,13.105603372244857,4
8.450633173320206,1.5129599231180866,2.3000424445072802,4.130436631743116,5.018956681213461,3.9328647498239433,2.953336588245293,10.100504095548162,13.080983355591957,12.051986283334948,2
4.8079806846437485,1.0777189094296864,1.789373821393911,2.5117617017202494,5.822219213732467,4.871227266398229,3.442240267839507,11.009317975100165,6.3258134929150645,10.757980524490373,2
9.004008873161066,1.295011480409193,1.6581699900393367,4.783721793123439,6.278933608039691,4.7139743122315325,3.503275669672947,7.0465336365068705,8.353678286286348,10.982892473959412,4
8.03562516488803,1.0325848615975777,2.198092907748553,3.5238312877042928,5.10791334661974,5.8192930553589255,3.8623438315601977,10.752807803912592,11.730090210417075,11.72973395789083,3
5.4358245317597245,1.221484581558415,2.8011979073096516,4.811463154878107,3.7545014999183737,6.194404167947297,2.834113482139319,10.210416899145597,9.268402958784378,12.440975581852207,3
8.790783002164012,1.153848909552739,3.2899461166916915,3.3034484524989574,4.720089444705167,8.247937602017874,4.248231093037214,7.531040880345839,7.616060196828245,12.025733491350413,2
8.072295399713362,1.2665661361053995,2.1952536275426366,3.9149722872935335,6.610471354745471,5.085802178776619,3.6618419408162026,7.6674468850119935,8.40870407231215,8.478617342848699,1
4.858053485129975,0.9679932286553768,1.3806402697429072,4.6925861999165575,3.760691359077705,3.368270685236424,2.014904121163414,10.805443929401497,5.371277338659138,7.080271933965642,1
10.616291372255947,1.1810043427320323,2.1872958806688936,4.032736099599918,4.738201167502016,4.037151783343741,3.3820088759137357,10.457268970380976,8.570697035346747,7.015606221822652,4
7.833143677277882,0.821207228781567,1.5341925246418442,2.147875752466622,2.899503313314386,6.334403904044779,2.2666052539821058,8.47940764731633,12.516130831499545,12.282885346903559,1
9.83030171102062,1.2402968549401354,3.154233146460618,2.8946749326583987,2.8821628197366502,7.887799709921439,4.64802398828607,6.985177168783428,5.9943846340244,7.653280846277047,2
10.556562671568253,0.6798955148739223,2.908834108817918,2.3538872083998643,3.5917125291591026,6.498660198901533,3.02855508494742,8.308845417099059,11.660407716714428,7.891606567172757,1
5.051949782966149,1.3179798165043168,1.6960774038145172,2.0260434310002786,6.161505114208598,3.8350663640828837,4.0008288663626255,5.257277500342609,5.948294498602114,10.34478446260683,4
11.04386969052759,0.8622378766203032,3.0648790597662696,3.784888623958989,5.786530519298052,5.246413424991257,4.616999198542927,4.668454215927544,10.872937401440268,14.42256151743825,2
3.41953294567854,1.2895875241640928,1.4746672090348725,2.5072329398960953,3.918684591905784,6.22488740570617,2.2193313128496346,10.196148380088388,9.047498465054415,7.35074731651404,3
5.288807571013008,0.8654700138559557,3.2330576272184617,4.932936582499167,5.887373249267407,7.667646529767733,2.291997686058099,11.177117887598122,5.3735268110907395,13.512282575537826,3
3.9557348398678105,0.8844387506766824,2.1851500104096493,4.803852975287043,4.510753477172305,6.89971874291583,2.0607021279782227,9.571239985060053,7.351851492330946,11.852139922201433,2
5.768856553377146,1.1035677437233988,3.0554983302509915,3.5273106143058572,4.298852497071562,5.169922505016135,2.9190062711590397,7.742453065699212,7.920912157772754,11.267249763983493,4
9.495816570832872,1.4458547576980234,3.141039339087805,2.5864305019605394,3.8818681524921113,6.0949483727501095,3.5058792935482157,8.99111321097742,11.184394724757917,14.707139965104972,4
11.103142798555856,0.6871138951829603,1.849546008852132,3.249175293521996,4.0419611245813805,6.157556299579016,4.779909186578195,5.522096765848099,11.830752271519488,12.977846182780475,3
10.886198427186288,1.650092761834948,3.041895964114842,3.475175764064746,5.749392092451476,7.566257750466249,4.658144117468396,6.269234637751274,10.029659261225355,10.533863148384189,2
11.368217456999778,0.8500652438727292,2.910707612466583,4.098179185745985,3.0782161296395736,6.344058163165729,3.1056636682905596,9.593682831882415,7.408005432023768,8.158899256872495,3
8.409748573549592,1.6261342405420411,2.500922134173285,2.8836198955897254,5.487096250538926,8.205816662103384,2.3044703579573604,6.164236559210948,10.575741303833155,10.827865573033652,2
11.266133900404855,1.2592704214763886,3.115169785365307,2.8619905007389557,6.343007380227136,6.9148898721314,2.110184116531749,5.596235842430648,6.866976536134694,8.901919117943129,4
5.491121153730118,1.0495130887619943,1.3818436854006237,2.2327478152009466,3.5938888467413106,6.802235117038057,3.085725997918595,10.327118607775244,9.28979193002696,13.592619424676123,2
11.187718800294872,1.284566030508577,2.413100437835969,2.1715036460869492,5.692792601667681,5.9785211993874645,3.7939780708956867,10.586980240257969,9.452690861997617,9.452358510149102,2
11.623877440546504,0.8861386220314214,2.684646898050314,4.117746615588396,3.9008245555928163,6.679947060456494,3.3215183185834607,4.973151229761476,9.120401196734365,9.110446837642293,2
3.5659305313534553,1.4730672066502124,2.3322883221432673,2.5999307108638883,5.457264420006846,4.551309734092305,4.439781338061509,8.026484877844558,8.868499781730089,9.546194266886465,4
6.242161731285414,0.9682079333077891,2.7963255141472816,3.954683971427192,5.55966216437048,7.169019060692194,4.694125530502463,7.514432649602454,12.667263537459807,14.386544519563872,3
10.917201140347574,1.6554994674791674,1.9026338924527195,3.2982466526071508,3.930246411093991,8.145948763633774,3.3577979421229616,6.165460407177311,7.5777923796095195,9.887002132463312,2
9.04343262196599,1.1031786743230594,3.1418699850643197,3.307922857142941,5.615547816560797,5.883310783426147,2.3443464973669164,7.376759590293837,10.669683977793483,7.458009447267241,4
3.6245236437023376,0.7088060615029912,2.5777436201770447,3.5660842657745904,3.9891537098507817,6.834045177355994,4.214658385527422,11.10662596782437,12.578382803561624,7.391845564201284,4
10.896176201879603,0.6987800304027141,3.1146039786498285,2.088728679857378,4.454354563944927,6.761189566136145,4.077475918870341,10.247211997821633,10.444455579288544,13.434447629901019,2
3.97090889223521,1.1075019457333923,1.367399985956385,4.029323060311311,2.9768268672728766,3.7149275345837873,2.128157086093001,7.929764490506779,8.590920771808346,10.626417836000854,2
9.480970715849583,1.2080468909373032,1.8070402652586819,3.4023648825383286,4.2065322960520035,5.772802032153773,4.7004254011414295,10.155747163304321,11.341502643980142,7.374592080538198,3
4.95820624751077,1.1950683800200625,1.4732982143552182,4.949934360938302,5.614980136311691,6.560533405103843,4.699014710276977,10.468355005660108,8.825490492700403,11.682412216628665,1
3.3526706562466346,1.1721249845242285,1.4368424625176834,2.5492887018226336,3.7699670369798444,3.376663235894415,2.4593883503867873,11.113949608687403,7.6664472290465655,6.029671998332281,3
10.00085869332072,0.720196053832464,1.4611533824011897,4.134320826094186,4.969256754152408,4.829358478383227,4.213373162125948,11.021820851269057,6.429918880199697,14.97641069942744,2
6.949210658234554,1.2477406750298137,2.812670008581661,2.567305798732937,3.534695978700192,6.373058775132936,4.769014155811023,10.158264910480437,10.824564359473218,6.152612782550549,3
8.787403551455316,1.473747744430421,2.865968757377543,2.0756174231750886,4.472254859314352,7.45561112652536,2.3890403726432514,5.265318531223544,11.568384755028486,12.098342101764365,4
9.016677634557642,0.9185891862195854,2.041557332914923,2.087922371925369,3.9399668119201463,8.000689347664371,4.957078562083337,7.865372259860435,6.501794587844673,14.645593207428936,1
5.3880450731392875,1.0187236045966144,2.5842491102007874,2.9827826423101484,4.379502411055122,3.4023251157060295,2.5967685037993204,7.325479866354838,8.163724963317991,7.322484725787627,3
4.208572382125812,1.0595599258154538,1.4128106162823404,3.0384117675493685,5.940583106598668,6.655264187686799,2.72212040506665,6.27008121135815,11.197552363518927,10.000602160780513,3
9.711204827105739,0.8722665735746642,1.9493746440060242,2.695201168816313,5.076787434225407,4.907060369410327,2.7121442122530834,10.504389678325536,8.123465624190665,14.777762593550307,4
9.619827443417254,0.7116534675497912,1.6428569774537716,2.837844771069297,5.930481828905796,7.676953397771098,3.0070391546900175,10.27521987299167,10.599829863128717,11.860799488610063,4
8.133004915575977,0.9038870741968156,2.195965108672219,4.147066347936144,3.060206143042203,3.542344774851309,4.741035941862542,8.29672983607953,13.143475615488672,11.431861020164929,2
6.4866420873355946,1.3628713966843504,1.6552889359588665,2.497781461168908,4.687875543775285,3.899285550997946,4.391572441772429,6.349205163461159,10.142569155143008,11.057399991291161,3
5.126853666594267,1.6509989672332979,1.9194348305142104,4.023056219699255,3.8099936904116696,7.305846854286761,3.758829224895034,6.852605575195437,7.959255545936082,13.215360439804849,2
9.17601666147217,0.8016526388703225,2.5173286415599083,4.109875754773261,5.314810755802133,5.457080705399355,4.5217080944615935,9.994517673102939,6.913017798755252,9.984453373074142,1
9.042060899584232,1.2110674393234264,2.926804536905073,3.2806870994880444,3.525705401679251,4.944247608339802,2.0414597531785588,7.514619584148186,8.775472208582642,6.846400217017035,3
6.002069750549493,1.6196340669494735,2.4134433810448743,4.91880125313091,2.670595080735449,7.38547811501333,3.939897864364996,7.754658165280608,11.761551823031667,8.0266516288878,4
7.7115862850989405,1.6467185562776674,1.8309639271872113,3.533660252748197,4.056142658298084,5.690379468132359,4.898851146301119,7.546275198607475,12.200851075295446,14.400133016568205,4
10.284731055494074,1.0430363844583703,3.0941587391141816,2.472358698230507,4.934874082561029,7.285667654626189,3.337984039679527,10.06721168288279,8.290292714460948,14.228345081751323,2
10.14605037328621,1.2935750214237622,1.526954317543516,2.987906631996214,4.824770572703649,3.877438819968755,4.237028689808516,10.637837114320355,8.550105842413197,8.86565144710699,3
10.379757328335307,0.8994797960175698,3.200666752731243,4.321902041056711,6.017590166242067,7.678479388368391,3.705987899407471,8.952030830009168,10.001613454997702,11.151059217991055,4
8.282228921510875,0.7955877641239755,1.8049663592346366,3.6586955679575555,5.513477713116085,6.100580662606177,4.733924229201336,7.609759784770194,12.398161285252943,14.014288080185034,1
11.511554191607459,1.0059606800721865,1.3875585732281117,4.125145611496028,5.395413884386736,6.66805958646339,3.494747881298187,4.933345870537937,6.75038820988144,8.534051542073026,3
3.293033860794311,1.1131558983588776,2.270598741224763,3.14078467566532,5.759910393807428,3.961020657589498,4.342106306476432,11.503513144166984,11.329285644037867,8.34999712173398,1
6.322476180150637,0.7727906723575436,1.4911412321094555,3.0534004634701812,3.5610709208848252,6.537123442864431,2.232455693174029,6.088553202791905,7.278281950685118,7.386839947092623,3
5.668615044080674,1.1809492376684494,1.9942310846313271,2.633655054183768,4.142042921426043,7.9532917781853385,3.8071336973436893,10.604756733537148,11.108224349068365,9.022266360501401,3
3.4963094455838686,1.0464110659913346,1.500201802187072,2.510778713166287,5.1570567178622895,7.573552424716307,4.60072318230058,5.085146682852519,10.655128486269364,10.16505616792831,4
7.732003805998934,0.7568913265565561,3.3176945847635353,3.965819717227892,5.869785308425975,7.175239472997889,3.325074195245058,6.341685822855135,11.602815936035157,14.721356766666146,4
