id,screen_name,name,created_at,location,localidad,provincia,distrito,seccion,foto,foto/vídeo,hora,verified,friends_count,followers,tweets,Número de Tweets,video,'¡','!','¿','?',URLs,adjetivos,emojis,gerundio,hashtags,infinitivo,longitud media palabras,mayúsculas,menciones,modo imperativo,modo indicativo,modo subjuntivo,números,palabras,palabras vacías,participio,plural,primera persona,proporción palabras correctas,segunda persona,sentimiento medio emojis,singular,sustantivos,tercera persona,tiempo condicional,tiempo futuro,tiempo imperfecto,tiempo pasado,tiempo presente,verbos,cambio1518,mediana,rentapaismin,rentapaismax,rentacommin,rentacommax
11625152,darioalvarez,Darío Álvarez,2007-12-29T08:50:23.000Z,"Galicia, España",O Corgo,Lugo,01,4,0.0,0.0,10,0,984,1150,31714,400,0.0,0.025,0.025,0.0875,0.1025,1.0175,2.8675,0.0075,0.1125,0.13,0.71,4.82955392375105,7.0325,0.4575,0.0175,2.515,0.1075,0.625,34.2425,15.6725,0.3375,0.6425,0.1375,0.959324160047463,0.025,0.005,2.0425,7.485,2.5225,0.045,0.1875,0.1225,0.28,2.0325,3.845,9,16450.0,61,67,69,77
266589519,SergioS95_,Sergio Sánchez Romero,2011-03-15T13:41:32.000Z,Sant Andreu de la Barca,Barcelona,Barcelona,Eixample,72,0.0,0.0,12,0,4578,1904,67530,181,0.0,0.0055248618784530384,1.0386740331491713,0.027624309392265192,0.08839779005524862,0.20441988950276244,0.3701657458563536,0.9668508287292817,0.09392265193370165,0.011049723756906077,0.3867403314917127,4.510159128971231,2.9281767955801103,0.13259668508287292,0.011049723756906077,1.2209944751381216,0.1270718232044199,0.10497237569060773,8.828729281767956,4.7569060773480665,0.0718232044198895,0.2265193370165746,0.430939226519337,0.936669643608648,0.11049723756906077,0.3281767955801105,1.143646408839779,1.3756906077348066,0.8287292817679558,0.011049723756906077,0.03867403314917127,0.03867403314917127,0.0718232044198895,1.1988950276243093,1.9226519337016574,16,31150.0,98,99,98,99
1094797736,jesusmg28,☆ Ⓙⓔⓢⓤⓢ ⓂⒼ ☆🖖,2013-01-16T10:29:19.000Z,"Estepa, Andalucía",Estepa,Sevilla,02,2,0.0,0.0,18,0,242,913,45955,136,0.0,0.007352941176470588,0.007352941176470588,0.022058823529411766,0.029411764705882353,0.5955882352941176,0.8897058823529411,0.39705882352941174,0.19852941176470587,0.17647058823529413,0.5955882352941176,4.331417532252081,2.088235294117647,0.22058823529411764,0.014705882352941176,1.8529411764705883,0.17647058823529413,0.19852941176470587,16.698529411764707,9.492647058823529,0.14705882352941177,0.4117647058823529,0.47058823529411764,0.9699392187493087,0.04411764705882353,0.12009803921568626,1.6985294117647058,3.0955882352941178,1.5955882352941178,0.0661764705882353,0.08823529411764706,0.07352941176470588,0.1323529411764706,1.7352941176470589,3.051470588235294,18,13650.0,25,33,64,71
2234988734,juandoomin,juandoomin,2013-12-07T19:56:52.000Z,"Dos Hermanas, España",Dos Hermanas,Sevilla,02,2,0.0,0.0,18,0,239,312,87164,232,0.0,0.008620689655172414,0.06896551724137931,0.008620689655172414,0.06896551724137931,0.27155172413793105,0.6767241379310345,0.07327586206896551,0.14224137931034483,0.008620689655172414,0.5301724137931034,4.373635101976738,1.6336206896551724,0.008620689655172414,0.02586206896551724,1.4396551724137931,0.1853448275862069,0.09482758620689655,12.413793103448276,6.801724137931035,0.15948275862068967,0.22844827586206898,0.6120689655172413,0.8923646705053622,0.06896551724137931,0.004310344827586207,1.4353448275862069,1.9741379310344827,0.978448275862069,0.008620689655172414,0.008620689655172414,0.14655172413793102,0.06896551724137931,1.4008620689655173,2.4956896551724137,10,15750.0,54,61,79,82
1037068558809923584,Almadenysusrinc,Almadénysusrincones,2018-09-04T20:03:07.000Z,"Almadén, España",Almadén,Ciudad Real,01,1,0.24342105263157895,0.24671052631578946,17,0,129,76,3140,304,0.003289473684210526,0.008733624454148471,0.05240174672489083,0.0,0.004366812227074236,1.074235807860262,1.2008733624454149,0.008733624454148471,0.09606986899563319,0.017467248908296942,0.2183406113537118,4.59760013035722,5.471615720524017,0.06550218340611354,0.008733624454148471,0.9213973799126638,0.07423580786026202,0.5982532751091703,18.94759825327511,8.331877729257641,0.034934497816593885,0.27510917030567683,0.30131004366812225,0.929994859634458,0.03056768558951965,0.004366812227074236,0.7292576419213974,2.8995633187772927,0.6724890829694323,0.0,0.034934497816593885,0.06550218340611354,0.043668122270742356,0.851528384279476,1.3537117903930131,0,12950.0,18,25,32,47
292951830,MariaMairenxu,M A I R E N X U {Holy Moños} ♤,2011-05-04T14:22:07.000Z,"Entre Ceuta, Sevilla y Granada",Granada,Granada,08,1,0.007481296758104738,0.007481296758104738,22,0,1688,843,52289,401,0.0,0.010050251256281407,0.1507537688442211,0.002512562814070352,0.11809045226130653,0.04773869346733668,0.39195979899497485,0.5452261306532663,0.07788944723618091,0.04271356783919598,0.3542713567839196,4.545279750338395,6.261306532663316,0.10552763819095477,0.010050251256281407,1.015075376884422,0.06030150753768844,0.12311557788944724,9.28391959798995,4.99748743718593,0.06281407035175879,0.21608040201005024,0.4271356783919598,0.8947832950919695,0.020100502512562814,0.2124790619765494,0.8768844221105527,1.4271356783919598,0.6457286432160804,0.007537688442211055,0.04522613065326633,0.032663316582914576,0.03768844221105527,0.9597989949748744,1.5879396984924623,10,15750.0,54,61,79,82
309077758,JuanCar_Sevilla,Juan Carlos Sevilla,2011-06-01T14:00:35.000Z,"Albacete, España",Albacete,Albacete,07,7,0.0,0.0,18,0,1582,5493,16324,259,0.0,0.011583011583011582,0.011583011583011582,0.11969111969111969,0.11969111969111969,0.5482625482625483,1.2664092664092663,0.61003861003861,0.05405405405405406,2.9266409266409266,1.0,4.621819381951243,3.0386100386100385,0.26640926640926643,0.023166023166023165,2.081081081081081,0.2471042471042471,0.16602316602316602,20.413127413127413,10.922779922779922,0.10038610038610038,0.6795366795366795,0.3166023166023166,0.9617152231559907,0.38996138996138996,0.3301158301158301,1.7027027027027026,4.196911196911197,1.6756756756756757,0.03088803088803089,0.0888030888030888,0.05019305019305019,0.015444015444015444,2.1737451737451736,3.5366795366795367,31,5950.0,0,0,0,1
158072192,VirginiaOlmedo,Virginia Olmedo 🏳️‍🌈🇪🇸💜🌹,2010-06-21T18:10:37.000Z,"Madrid, España",Madrid,Madrid,Arganzuela,83,0.00243605359317905,0.00243605359317905,7,0,3074,3275,35065,821,0.0,0.015873015873015872,0.02197802197802198,0.045177045177045176,0.047619047619047616,0.8998778998778999,1.4053724053724053,0.2148962148962149,0.03907203907203907,0.4139194139194139,0.4945054945054945,4.758624151194225,3.642246642246642,0.8253968253968254,0.01221001221001221,1.5152625152625152,0.09157509157509157,0.3772893772893773,19.236874236874236,8.562881562881563,0.10622710622710622,0.4822954822954823,0.1343101343101343,0.9619786578332806,0.018315018315018316,0.07628863511216454,1.1587301587301588,4.542124542124542,1.4884004884004884,0.02197802197802198,0.08302808302808302,0.08791208791208792,0.1330891330891331,1.3028083028083028,2.2808302808302807,7,20650.0,85,87,62,65
287596636,elsagarciansn,~ Elsa ~,2011-04-25T09:22:09.000Z,,Valdetorres de Jarama,Madrid,01,1,0.0,0.0,22,0,376,403,27385,222,0.0,0.0,0.0,0.013513513513513514,0.18468468468468469,0.013513513513513514,0.481981981981982,0.2072072072072072,0.22972972972972974,0.0,0.9009009009009009,4.026337667839189,2.6621621621621623,0.02252252252252252,0.02252252252252252,1.9009009009009008,0.22072072072072071,0.3108108108108108,15.225225225225225,9.031531531531531,0.25225225225225223,0.4009009009009009,0.8963963963963963,0.9666559004346734,0.08558558558558559,0.018282988871224166,1.7612612612612613,2.2387387387387387,1.1801801801801801,0.018018018018018018,0.02702702702702703,0.15315315315315314,0.08108108108108109,1.8603603603603605,3.545045045045045,17,14350.0,33,41,17,23
127359323,Jose_Ma_Garcia,Jose Manuel García,2010-03-28T23:37:06.000Z,Bertamirans,Teo,A Coruña,02,2,0.07575757575757576,0.07575757575757576,18,0,2899,4234,32843,132,0.0,0.0,0.27049180327868855,0.0,0.01639344262295082,1.0,0.4262295081967213,0.13114754098360656,0.03278688524590164,0.9016393442622951,0.23770491803278687,4.400272561348603,4.016393442622951,0.9426229508196722,0.0,0.38524590163934425,0.01639344262295082,0.03278688524590164,10.073770491803279,4.245901639344262,0.11475409836065574,0.040983606557377046,0.18032786885245902,0.9185290277948864,0.01639344262295082,0.0942622950819672,0.38524590163934425,1.540983606557377,0.22950819672131148,0.02459016393442623,0.0,0.02459016393442623,0.0,0.3770491803278688,0.8114754098360656,16,15050.0,41,48,28,44
1073902588196720640,Tatiana95543557,Tatiana,2018-12-15T11:28:23.000Z,,Sevilla,Sevilla,Casco Antiguo,5,0.0,0.0,9,0,713,366,6289,325,0.0,0.003076923076923077,0.012307692307692308,0.003076923076923077,0.07384615384615385,0.13230769230769232,0.7138461538461538,1.1815384615384616,0.20615384615384616,0.04923076923076923,0.5846153846153846,4.359748325792722,2.756923076923077,0.04,0.015384615384615385,1.5507692307692307,0.1476923076923077,0.10461538461538461,13.353846153846154,7.384615384615385,0.2123076923076923,0.27692307692307694,0.5876923076923077,0.9411318263485341,0.06769230769230769,0.2526153846153846,1.4553846153846153,2.3446153846153845,1.0769230769230769,0.018461538461538463,0.018461538461538463,0.12615384615384614,0.052307692307692305,1.5015384615384615,2.7353846153846155,23,22750.0,90,92,95,96
92598627,0pooh2,Pooh,2009-11-25T19:57:22.000Z,España,Miranda de Ebro,Burgos,03,10,0.0,0.0,21,0,816,1135,107850,440,0.0,0.00909090909090909,0.175,0.013636363636363636,0.09545454545454546,0.09090909090909091,0.6818181818181818,1.8431818181818183,0.11363636363636363,0.006818181818181818,0.5659090909090909,4.21716834713549,2.4704545454545452,0.05454545454545454,0.03636363636363636,1.7659090909090909,0.21136363636363636,0.15227272727272728,13.529545454545454,7.868181818181818,0.08181818181818182,0.40454545454545454,0.3931818181818182,0.9459067065232386,0.07272727272727272,0.5186742424242424,1.6227272727272728,2.1295454545454544,1.559090909090909,0.013636363636363636,0.038636363636363635,0.08636363636363636,0.16363636363636364,1.6886363636363637,2.7886363636363636,8,18550.0,76,79,81,85
235773443,Tonyweyy,tønyweyy 🦔,2011-01-09T01:59:44.000Z,Rentería,València,Valencia,Cuatre Carreres,40,0.0,0.0,19,0,448,419,11467,169,0.0,0.0,0.1301775147928994,0.01775147928994083,0.2603550295857988,0.2603550295857988,0.6094674556213018,0.9171597633136095,0.16568047337278108,0.24260355029585798,0.44970414201183434,4.254583087941604,2.798816568047337,0.15976331360946747,0.03550295857988166,1.4733727810650887,0.15384615384615385,0.20118343195266272,12.08284023668639,6.207100591715976,0.14201183431952663,0.26627218934911245,0.7869822485207101,0.8887483404907854,0.029585798816568046,0.329758382642998,1.4319526627218935,1.7928994082840237,0.8757396449704142,0.029585798816568046,0.05917159763313609,0.03550295857988166,0.09467455621301775,1.4378698224852071,2.455621301775148,6,24850.0,94,95,97,98
1448633318,melonhu1993,julian hu,2013-05-22T11:06:27.000Z,,València,Valencia,Extramurs,35,0.7857142857142857,0.8067226890756303,23,0,76,6,7133,238,0.02100840336134454,0.043478260869565216,0.8478260869565217,0.021739130434782608,0.021739130434782608,1.065217391304348,1.6956521739130435,0.8260869565217391,0.021739130434782608,0.2391304347826087,0.30434782608695654,4.820272698282346,14.521739130434783,0.15217391304347827,0.0,1.2391304347826086,0.08695652173913043,0.7608695652173914,17.434782608695652,7.304347826086956,0.10869565217391304,0.6086956521739131,0.5217391304347826,0.9111062974207403,0.043478260869565216,0.1492753623188406,0.717391304347826,2.9130434782608696,0.7608695652173914,0.0,0.13043478260869565,0.021739130434782608,0.0,1.173913043478261,1.7608695652173914,11,22050.0,89,90,94,95
92028570,aldenizealmeida,Aldenize Almeida,2009-11-23T14:21:10.000Z,España - Algeciras,Algeciras,Cádiz,03,3,0.05142857142857143,0.05142857142857143,17,0,513,148,607,175,0.0,0.024096385542168676,0.0783132530120482,0.05421686746987952,0.09036144578313253,0.1686746987951807,0.42168674698795183,1.608433734939759,0.030120481927710843,1.9397590361445782,0.29518072289156627,4.358540414224686,3.5,0.5843373493975904,0.024096385542168676,1.0903614457831325,0.13253012048192772,0.08433734939759036,9.69277108433735,5.740963855421687,0.10240963855421686,0.29518072289156627,0.21084337349397592,0.9592799382502935,0.03614457831325301,0.38866969710343197,0.9819277108433735,1.463855421686747,1.0301204819277108,0.030120481927710843,0.06626506024096386,0.1144578313253012,0.04819277108433735,0.9939759036144579,1.7048192771084338,4,16450.0,61,67,82,85
80961454,arquitectonico,Arquitectonico,2009-10-08T22:34:01.000Z,"España, Europa",Vila de Cruces,Pontevedra,01,2,0.013422818791946308,0.013422818791946308,13,0,120,17920,51334,298,0.0,0.02040816326530612,0.027210884353741496,0.01020408163265306,0.01020408163265306,1.030612244897959,2.2551020408163267,0.006802721088435374,0.08503401360544217,0.45918367346938777,0.43197278911564624,4.980105971362807,6.0646258503401365,0.29931972789115646,0.006802721088435374,1.6700680272108843,0.034013605442176874,0.4523809523809524,26.96938775510204,11.79251700680272,0.23809523809523808,0.35714285714285715,0.061224489795918366,0.955472740061192,0.02040816326530612,0.006802721088435374,1.3843537414965987,5.7687074829931975,1.6598639455782314,0.030612244897959183,0.1360544217687075,0.061224489795918366,0.23129251700680273,1.2755102040816326,2.496598639455782,18,13650.0,25,33,6,14
984999942,DeportesSinAdje,DeportesSinAdjetivos,2012-12-02T17:09:43.000Z,Elche,Elche,Alicante,05,12,0.07792207792207792,0.07792207792207792,10,0,2695,1257,5035,77,0.0,0.19718309859154928,0.19718309859154928,0.04225352112676056,0.04225352112676056,1.0,1.0,2.211267605633803,0.07042253521126761,0.09859154929577464,0.29577464788732394,4.914700781221089,17.52112676056338,0.18309859154929578,0.014084507042253521,0.8450704225352113,0.014084507042253521,0.5070422535211268,18.253521126760564,7.943661971830986,0.22535211267605634,0.49295774647887325,0.3380281690140845,0.9470237760707024,0.014084507042253521,0.6173708920187793,0.38028169014084506,2.6901408450704225,0.5211267605633803,0.0,0.09859154929577464,0.0,0.09859154929577464,0.6619718309859155,1.4647887323943662,12,12950.0,18,25,18,26
1030888281741946881,TheFreshPoke,The Fresh Poke,2018-08-18T18:44:54.000Z,España,Madrid,Madrid,Centro,120,0.2962962962962963,0.2962962962962963,19,0,7,49,160,27,0.0,0.21052631578947367,0.21052631578947367,0.7368421052631579,0.7368421052631579,1.0526315789473684,1.105263157894737,1.9473684210526316,0.05263157894736842,5.0,0.5789473684210527,4.835295970728947,4.947368421052632,0.05263157894736842,0.0,1.3157894736842106,0.05263157894736842,0.0,15.052631578947368,7.315789473684211,0.3684210526315789,0.3157894736842105,0.21052631578947367,0.9553961897497367,0.3684210526315789,0.7131578947368421,1.0526315789473684,1.9473684210526316,0.7894736842105263,0.0,0.10526315789473684,0.0,0.0,1.263157894736842,2.3684210526315788,13,18550.0,76,79,53,56
465898335,pepechuleton,PEPE CHULETON,2012-01-16T21:11:38.000Z,"Calahorra, España",Calahorra,La Rioja,03,5,0.5130434782608696,0.5217391304347826,19,0,456,1493,7961,115,0.008695652173913044,0.0,5.363636363636363,0.0,0.0,2.0,0.6363636363636364,1.8181818181818181,0.03636363636363636,0.9636363636363636,0.2909090909090909,5.1017630611144265,8.836363636363636,0.21818181818181817,0.0,0.9818181818181818,0.05454545454545454,0.9090909090909091,13.836363636363636,6.127272727272727,0.01818181818181818,0.21818181818181817,0.36363636363636365,0.8812212095820559,0.10909090909090909,0.3335353535353535,0.8181818181818182,1.6363636363636365,0.5636363636363636,0.0,0.03636363636363636,0.03636363636363636,0.10909090909090909,0.8545454545454545,1.3818181818181818,10,15050.0,41,48,33,34
895342759716040704,juventudjota,E.F.Juventud Madrid,2017-08-09T17:55:23.000Z,"Entrevías, Madrid",Madrid,Madrid,Arganzuela,83,0.37349397590361444,0.37349397590361444,19,0,510,800,1280,83,0.0,0.0,1.75,0.0,0.0,1.0,0.4423076923076923,0.5384615384615384,0.0,12.307692307692308,0.11538461538461539,4.696040658059891,2.8076923076923075,0.019230769230769232,0.038461538461538464,0.7692307692307693,0.07692307692307693,0.23076923076923078,8.807692307692308,4.0,0.0,0.11538461538461539,0.07692307692307693,0.989423076923077,0.25,0.21153846153846154,0.7692307692307693,1.5,0.5384615384615384,0.0,0.057692307692307696,0.0,0.038461538461538464,0.75,1.0,7,20650.0,85,87,62,65
333498490,Floren_Salvador,Floren,2011-07-11T16:47:38.000Z,"Estepa, La Salada (Sevilla)",Casariche,Sevilla,01,1,0.0,0.0,20,0,1066,371,2812,91,0.0,0.01098901098901099,0.01098901098901099,0.04395604395604396,0.054945054945054944,0.6263736263736264,1.5054945054945055,0.10989010989010989,0.2087912087912088,3.89010989010989,0.5934065934065934,4.762056664089969,5.34065934065934,0.5384615384615384,0.0,1.4835164835164836,0.12087912087912088,0.13186813186813187,20.516483516483518,10.54945054945055,0.1978021978021978,0.5384615384615384,0.38461538461538464,0.973337135125932,0.0989010989010989,0.03296703296703297,1.0879120879120878,4.4945054945054945,1.1428571428571428,0.02197802197802198,0.08791208791208792,0.02197802197802198,0.04395604395604396,1.4505494505494505,2.6263736263736264,16,10150.0,2,4,5,10
1072402032,verdejomar,Mar Verdejo Coto,2013-01-09T00:28:05.000Z,Almería,Almería,Almería,07,16,0.007758620689655172,0.007758620689655172,9,0,6620,9299,127433,1160,0.0,0.03735881841876629,0.09296264118158123,0.0999131190269331,0.19548218940052128,0.7228496959165943,0.8192875760208514,0.4795829713292789,0.11815812337098175,0.9930495221546481,0.49695916594265854,4.615187668473254,3.200695047784535,0.9035621198957429,0.015638575152041704,1.6820156385751521,0.15377932232841007,0.06516072980017376,15.005212858384015,7.8062554300608165,0.09122502172024327,0.577758470894874,0.37532580364900087,0.9643746542241362,0.07732406602953953,0.1833098661836086,1.3145091225021721,2.4978279756733275,1.4387489139878367,0.04170286707211121,0.06516072980017376,0.08340573414422242,0.0842745438748914,1.6029539530842745,2.6003475238922675,12,12950.0,18,25,55,64
408744182,MercheGarcia1,Merche,2011-11-09T20:46:03.000Z,"Madrid, España",Madrid,Madrid,Hortaleza,113,0.2835820895522388,0.2835820895522388,12,0,139,241,5561,67,0.0,0.0,1.3333333333333333,0.0,0.0,1.0416666666666667,0.6875,3.2083333333333335,0.14583333333333334,0.75,0.0625,4.823157820007053,3.7083333333333335,0.1875,0.0,0.7291666666666666,0.22916666666666666,0.14583333333333334,11.604166666666666,5.1875,0.0,0.3125,0.125,0.9353560405643737,0.020833333333333332,0.6618716931216931,0.6458333333333334,1.8125,0.8125,0.0,0.125,0.020833333333333332,0.041666666666666664,0.7708333333333334,1.1666666666666667,8,36750.0,99,100,97,100
14567108,MaryRuiz_es,Queen Mary 🎤✨,2008-04-28T08:43:38.000Z,Madrid,Cádiz,Cádiz,10,12,0.047619047619047616,0.047619047619047616,19,1,791,50697,23511,126,0.0,0.025,0.2833333333333333,0.025,0.11666666666666667,0.3,0.825,1.0416666666666667,0.11666666666666667,0.2916666666666667,0.35833333333333334,4.528239564573237,3.341666666666667,0.25833333333333336,0.025,1.2833333333333334,0.041666666666666664,0.125,11.908333333333333,6.058333333333334,0.11666666666666667,0.24166666666666667,0.5416666666666666,0.9514432954910432,0.075,0.49291666666666667,1.1416666666666666,1.95,0.7666666666666667,0.03333333333333333,0.1,0.03333333333333333,0.10833333333333334,1.0833333333333333,1.975,6,12250.0,11,18,29,44
